회사명,거래소코드,회계년도,매출총이익(손실)(요약)(IFRS연결)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원),매출총이익(손실)(요약)(IFRS)(백만원),당기순이익(손실)(요약)(IFRS)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원)
코오롱티슈진(주),950160,2020/12,,,,377,-41788,-41556
코오롱티슈진(주),950160,2021/12,,,,438,-47370,-46903
코오롱티슈진(주),950160,2022/12,,,,7691,-11136,-16303
코웰이홀딩스유한공사,900020,2009/12,14077,7000,0,,,
코웰이홀딩스유한공사,900020,2010/12,25258,12842,0,,,
코웰패션(주),033290,2009/12,32538,3632,12446,9084,-320,1660
코웰패션(주),033290,2010/12,36308,11572,13870,13381,3683,4484
코웰패션(주),033290,2011/12,37752,6658,14031,8850,-10294,-352
코웰패션(주),033290,2012/12,37309,-4262,8335,7230,936,-549
코웰패션(주),033290,2013/12,5683,11256,-4101,6320,716,-1881
코웰패션(주),033290,2014/12,7693,-7250,-2377,9754,1923,1305
코웰패션(주),033290,2015/12,74740,10442,17039,57875,9160,15393
코웰패션(주),033290,2016/12,128939,21998,34505,72834,19789,23741
코웰패션(주),033290,2017/12,177993,46658,62006,80481,44221,43844
코웰패션(주),033290,2018/12,190639,53351,71010,91785,50251,50478
코웰패션(주),033290,2019/12,210374,54431,76084,95093,50911,51330
코웰패션(주),033290,2020/12,235056,60771,80059,115854,63120,54181
코웰패션(주),033290,2021/12,255611,65177,92379,139928,63575,62582
코웰패션(주),033290,2022/12,292276,64875,101677,127781,61636,48851
코위버(주),056360,2009/12,,,,9159,2217,2072
코위버(주),056360,2010/12,7132,880,-47,6926,1039,111
코위버(주),056360,2011/12,10598,1695,2056,10527,1730,2646
코위버(주),056360,2012/12,11259,2890,1770,11018,2084,2580
코위버(주),056360,2013/12,16268,6298,4835,16155,5055,5132
코위버(주),056360,2014/12,19580,7511,7164,19533,7100,7358
코위버(주),056360,2015/12,18572,9289,6212,18565,6700,6290
코위버(주),056360,2016/12,19257,6620,5188,19242,6305,5178
코위버(주),056360,2017/12,19554,6512,6028,19381,6695,5884
코위버(주),056360,2018/12,16448,6199,-843,16038,11178,-1130
코위버(주),056360,2019/12,30692,20639,11716,30231,20297,11277
코위버(주),056360,2020/12,22323,5599,3207,21926,5892,2860
코위버(주),056360,2021/12,24715,7012,5683,24406,6957,5621
코위버(주),056360,2022/12,20779,4493,297,20779,4775,462
콜마비앤에이치(주),200130,2014/12,,,,,,
콜마비앤에이치(주),200130,2015/12,42405,1177,34448,42128,506,34353
콜마비앤에이치(주),200130,2016/12,44840,29744,36209,44505,28417,36045
콜마비앤에이치(주),200130,2017/12,61219,47437,48768,52059,33448,43056
콜마비앤에이치(주),200130,2018/12,77031,49322,58537,63383,43483,52401
콜마비앤에이치(주),200130,2019/12,95010,54753,74075,77329,47960,63732
콜마비앤에이치(주),200130,2020/12,138225,80087,109157,113371,72733,95578
콜마비앤에이치(주),200130,2021/12,130252,68400,91647,111942,69411,85669
콜마비앤에이치(주),200130,2022/12,103016,40378,61124,91706,37606,60100
큐렉소(주),060280,2009/12,5138,-16440,-12985,775,-12302,-4328
큐렉소(주),060280,2010/12,10160,-13240,-12677,2543,-3849,-3966
큐렉소(주),060280,2011/12,8243,-10629,-9405,2812,-66,289
큐렉소(주),060280,2012/12,2663,-18242,-14182,2235,-7765,-5333
큐렉소(주),060280,2013/12,3945,-14595,-13435,3684,-584,436
큐렉소(주),060280,2014/12,3547,-22267,-21016,3789,-65,476
큐렉소(주),060280,2015/12,2444,-25017,-24632,4131,221,620
큐렉소(주),060280,2016/12,,,,4615,-1375,-40389
큐렉소(주),060280,2017/12,,,,5867,-16885,556
큐렉소(주),060280,2018/12,,,,6149,-29420,-3844
큐렉소(주),060280,2019/12,,,,5563,-25918,-4315
큐렉소(주),060280,2020/12,,,,9359,417,520
큐렉소(주),060280,2021/12,,,,9056,-2342,-1817
큐렉소(주),060280,2022/12,,,,14389,-3041,1111
큐알티(주),405100,2014/12,,,,3343,187,547
큐알티(주),405100,2015/12,,,,7623,2191,2314
큐알티(주),405100,2016/12,,,,8600,2240,2677
큐알티(주),405100,2017/12,9459,2393,108,8862,2261,-94
큐알티(주),405100,2018/12,21816,6527,9764,21056,6319,9478
큐알티(주),405100,2019/12,18469,4541,6696,18320,4582,6609
큐알티(주),405100,2020/12,23500,5653,9082,23101,5434,9049
큐알티(주),405100,2021/12,35648,12486,16520,36510,15478,18667
큐알티(주),405100,2022/12,29452,6434,10286,30247,6927,11959
크로바하이텍(주),043590,2009/12,,,,12232,1548,6054
크로바하이텍(주),043590,2010/12,11318,-1388,1295,9967,-1331,2357
크로바하이텍(주),043590,2011/12,12456,-259,1848,11494,1862,4617
크로바하이텍(주),043590,2012/12,13134,4533,4083,12596,3519,5643
크로바하이텍(주),043590,2013/12,2081,-2145,-5647,1930,-2955,-4390
크로바하이텍(주),043590,2014/12,2997,-3397,-3445,2332,-3688,-2587
크로바하이텍(주),043590,2015/12,4445,-3501,-2599,4587,-3459,-1850
크로바하이텍(주),043590,2016/12,7899,-259,1751,6504,-1068,1617
크로바하이텍(주),043590,2017/12,5253,-884,-1047,3931,-1274,-1022
크로바하이텍(주),043590,2018/12,-1017,-31216,-7089,-905,-31284,-6461
크로바하이텍(주),043590,2019/12,1871,-7478,-4247,580,-7458,-3777
크로바하이텍(주),043590,2020/12,2621,-3440,-2908,1879,-2980,-2832
크로바하이텍(주),043590,2021/12,6385,6306,2062,5988,6824,2124
크로바하이텍(주),043590,2022/12,4275,-739,-160,3125,605,-170
크루셜텍(주),114120,2009/12,,,,14725,7682,7288
크루셜텍(주),114120,2010/12,36739,20652,24680,36739,20631,24783
크루셜텍(주),114120,2011/12,33480,12628,17978,34095,17635,21121
크루셜텍(주),114120,2012/12,21236,-11097,-8182,4598,-8909,-12069
크루셜텍(주),114120,2013/12,28901,-18700,-16635,18,-18274,-22889
크루셜텍(주),114120,2014/12,30525,-34697,-12852,3032,-33743,-22507
크루셜텍(주),114120,2015/12,51617,9609,14323,51688,9543,16782
크루셜텍(주),114120,2016/12,53630,289,8311,47103,1149,5003
크루셜텍(주),114120,2017/12,-6352,-63733,-39570,13273,-34016,-18324
크루셜텍(주),114120,2018/12,-7392,-53632,-29957,2621,-42842,-18201
크루셜텍(주),114120,2019/12,-11479,-45131,-29142,9918,-117181,-38565
크루셜텍(주),114120,2020/12,-6777,-16143,-20896,4743,-13465,-17946
크루셜텍(주),114120,2021/12,-3693,-13999,-15551,11208,-17057,-1847
크루셜텍(주),114120,2022/12,2033,-7334,-6199,2678,-2288,666
크리스탈지노믹스(주),083790,2009/12,,,,3587,3355,-1948
크리스탈지노믹스(주),083790,2010/12,3371,-7219,-7285,3371,-7054,-7298
크리스탈지노믹스(주),083790,2011/12,3806,-9448,-9830,3451,-9114,-8999
크리스탈지노믹스(주),083790,2012/12,3719,-11820,-7236,3719,-11737,-7153
크리스탈지노믹스(주),083790,2013/12,4796,-11406,-6039,4796,-10784,-6032
크리스탈지노믹스(주),083790,2014/12,4536,-11931,-7229,4536,-11987,-7225
크리스탈지노믹스(주),083790,2015/12,9766,-5142,-3849,9766,-5592,-3818
크리스탈지노믹스(주),083790,2016/12,9668,-3766,-4087,9996,-2179,-1321
크리스탈지노믹스(주),083790,2017/12,8842,-8575,-6411,7863,-8575,-5090
크리스탈지노믹스(주),083790,2018/12,10985,6908,1756,10987,6908,1774
크리스탈지노믹스(주),083790,2019/12,4806,-38091,-10560,1355,-38026,-9650
크리스탈지노믹스(주),083790,2020/12,12911,-12012,-10141,7515,-7906,-3699
크리스탈지노믹스(주),083790,2021/12,21707,-18340,-5050,2819,-2325,-10649
크리스탈지노믹스(주),083790,2022/12,11174,-25568,-24068,1495,-26995,-22075
키네마스터(주),139670,2010/12,,,,12486,4789,5622
키네마스터(주),139670,2011/12,,,,12021,2840,3121
키네마스터(주),139670,2012/12,,,,15290,3890,4372
키네마스터(주),139670,2013/12,,,,18302,4131,4549
키네마스터(주),139670,2014/12,17345,2492,2289,17351,2445,2228
키네마스터(주),139670,2015/12,12714,-1192,-2182,12713,-1106,-2097
키네마스터(주),139670,2016/12,9342,-5263,-4966,9280,-5288,-5005
키네마스터(주),139670,2017/12,10098,-4290,-3364,9978,-4316,-3394
키네마스터(주),139670,2018/12,12797,-3145,-3124,12063,-3484,2227
키네마스터(주),139670,2019/12,19423,62,318,19327,-874,-392
키네마스터(주),139670,2020/12,29805,2458,4104,27148,1887,2394
키네마스터(주),139670,2021/12,26406,-1280,-1703,23717,-921,-1674
키네마스터(주),139670,2022/12,19590,-15346,-16359,19613,-13902,-15552
태산엘시디(주),036210,2009/12,37413,389275,20429,17476,389275,8572
태산엘시디(주),036210,2010/12,24894,86231,6778,15239,102651,19902
태산엘시디(주),036210,2011/12,319,-24513,-16002,769,-13018,-4424
태산엘시디(주),036210,2012/12,4122,-26698,-14189,-840,-21233,-7702
태산엘시디(주),036210,2013/12,-2736,-65227,-11903,572,-72492,-6577
테고사이언스(주),191420,2012/12,,,,5092,1716,1892
테고사이언스(주),191420,2013/12,,,,5067,1596,1820
테고사이언스(주),191420,2014/12,,,,5423,1534,1705
테고사이언스(주),191420,2015/12,,,,6041,1473,1368
테고사이언스(주),191420,2016/12,6772,754,2334,6772,880,2494
테고사이언스(주),191420,2017/12,6884,-6273,2087,6841,-5998,2358
테고사이언스(주),191420,2018/12,5983,-1860,873,5918,-2263,1175
테고사이언스(주),191420,2019/12,4715,832,346,4653,953,419
테고사이언스(주),191420,2020/12,6640,1828,1575,6481,1917,1777
테고사이언스(주),191420,2021/12,6403,48,-98,6073,894,722
테고사이언스(주),191420,2022/12,5615,256,210,5061,334,269
테라사이언스(주),073640,2009/12,-182,-8797,-4257,1515,-8797,-1863
테라사이언스(주),073640,2010/12,9244,1923,6262,7938,1264,5540
테라사이언스(주),073640,2011/12,12479,1266,7856,11679,763,7284
테라사이언스(주),073640,2012/12,11011,2895,3947,9803,2393,4025
테라사이언스(주),073640,2013/12,5805,-5411,-4363,4385,-4575,-3092
테라사이언스(주),073640,2014/12,3260,-7553,-5772,1653,-7013,-4519
테라사이언스(주),073640,2015/12,-2111,-29055,-9505,-2915,-22710,-8917
테라사이언스(주),073640,2016/12,,,,889,-8305,-4275
테라사이언스(주),073640,2017/12,3875,-2329,-159,3974,-1991,588
테라사이언스(주),073640,2018/12,3434,-1989,329,3242,-1909,325
테라사이언스(주),073640,2019/12,1736,-2755,-2944,1636,-1308,-1175
테라사이언스(주),073640,2020/12,2980,-8418,-1078,3203,-10262,623
테라사이언스(주),073640,2021/12,3471,-3208,-2124,3594,-1504,-666
테라사이언스(주),073640,2022/12,4252,28739,-919,4346,21182,884
테스텍(주),048510,2009/12,,,,414,-14341,-2236
토자이홀딩스(주),037700,2009/12,,,,1913,-13380,-2870
토자이홀딩스(주),037700,2010/12,,,,1038,-13969,-7212
티이엠씨(주),425040,2017/12,,,,,,
티이엠씨(주),425040,2018/12,,,,,,
티이엠씨(주),425040,2019/12,,,,,,
티이엠씨(주),425040,2020/12,,,,,,
티이엠씨(주),425040,2021/12,19242,10627,12743,17597,10386,12368
티이엠씨(주),425040,2022/12,69379,42184,53265,65488,41356,52042
티제이미디어(주),032540,2009/12,,,,13059,5911,6278
티제이미디어(주),032540,2010/12,19795,9675,10365,17530,10339,11389
티제이미디어(주),032540,2011/12,21570,6198,5974,15467,4097,3612
티제이미디어(주),032540,2012/12,21636,3936,4898,16738,3279,3866
티제이미디어(주),032540,2013/12,15938,522,377,12791,2220,2128
티제이미디어(주),032540,2014/12,13933,-231,-864,11064,346,172
티제이미디어(주),032540,2015/12,18166,2046,1730,15082,2285,2388
티제이미디어(주),032540,2016/12,18367,862,277,15343,1382,1047
티제이미디어(주),032540,2017/12,21334,1674,2263,18433,1648,2325
티제이미디어(주),032540,2018/12,16239,-1589,-1771,13223,-2795,-1612
티제이미디어(주),032540,2019/12,18956,902,452,15634,703,570
티제이미디어(주),032540,2020/12,13061,-2453,-2716,8963,-2757,-3053
티제이미디어(주),032540,2021/12,18338,3210,2826,11246,855,552
티제이미디어(주),032540,2022/12,23951,4497,4142,18343,3430,3310
티케이지애강(주),022220,2009/12,14266,891,1150,13679,890,4054
티케이지애강(주),022220,2010/12,18139,-26648,-19348,17113,-24590,-18540
티케이지애강(주),022220,2011/12,17202,-3674,2794,14655,-2870,1983
티케이지애강(주),022220,2012/12,7681,7453,-2000,7681,7204,-2185
티케이지애강(주),022220,2013/12,7606,-9242,-1266,7575,-8851,-1260
티케이지애강(주),022220,2014/12,8770,-13740,-5052,8720,-13864,-5017
티케이지애강(주),022220,2015/12,9582,-1882,2197,9577,-1789,2211
티케이지애강(주),022220,2016/12,13706,5578,6747,13706,5281,6747
티케이지애강(주),022220,2017/12,19473,9529,11473,19473,9536,11473
티케이지애강(주),022220,2018/12,15612,7510,10039,15612,7510,10039
티케이지애강(주),022220,2019/12,17385,11523,10214,17385,11523,10214
티케이지애강(주),022220,2020/12,12417,2511,5490,12417,2511,5490
티케이지애강(주),022220,2021/12,,,,13950,4576,6693
티케이지애강(주),022220,2022/12,,,,14148,4577,4532
팅크웨어(주),084730,2009/12,,,,47993,13483,15157
팅크웨어(주),084730,2010/12,,,,59348,18054,22437
팅크웨어(주),084730,2011/12,,,,50437,6277,8939
팅크웨어(주),084730,2012/12,,,,49123,4734,5116
팅크웨어(주),084730,2013/12,42668,-2720,1395,41868,-2456,1080
팅크웨어(주),084730,2014/12,46114,954,4400,46581,1602,5222
팅크웨어(주),084730,2015/12,47961,920,3107,46540,617,3410
팅크웨어(주),084730,2016/12,59628,2108,5484,56618,3172,7228
팅크웨어(주),084730,2017/12,61839,2220,7052,59630,3981,7342
팅크웨어(주),084730,2018/12,59339,1918,7723,55299,1478,5851
팅크웨어(주),084730,2019/12,58688,4051,7827,54533,2865,6287
팅크웨어(주),084730,2020/12,64273,8599,12492,55687,6926,10335
팅크웨어(주),084730,2021/12,69380,7113,12482,56463,4962,8449
팅크웨어(주),084730,2022/12,78166,4514,4462,47430,2921,-6220
파나케이아(주),058530,2009/12,,,,985,-11236,-3046
파나케이아(주),058530,2010/12,4330,-1269,-1199,4319,-1153,571
파나케이아(주),058530,2011/12,7092,264,1571,7051,261,1569
파나케이아(주),058530,2012/12,6715,-3626,1433,6670,-4108,1527
파나케이아(주),058530,2013/12,8545,717,1948,8287,664,1971
파나케이아(주),058530,2014/12,7055,-2799,294,6593,-2814,310
파나케이아(주),058530,2015/12,8343,421,456,7797,439,471
파나케이아(주),058530,2016/12,18141,69,3925,10893,-2395,109
파나케이아(주),058530,2017/12,12826,-23769,-13910,7632,-15809,-9148
파나케이아(주),058530,2018/12,11707,-17434,-14325,13145,-16684,-4033
파나케이아(주),058530,2019/12,17635,-24929,3402,5059,-22519,826
파나케이아(주),058530,2020/12,13421,-6879,-81,2726,-7229,-2446
파나케이아(주),058530,2021/12,16389,-656,1505,4698,-1690,-1279
파나케이아(주),058530,2022/12,4112,-916,-178,3529,386,172
패션플랫폼(주),256090,2013/12,,,,,,
패션플랫폼(주),256090,2014/12,,,,,,
패션플랫폼(주),225590,2015/12,,,,,,
패션플랫폼(주),256090,2015/12,,,,,,
패션플랫폼(주),256090,2016/12,,,,33368,5173,6644
패션플랫폼(주),225590,2016/12,,,,,,
패션플랫폼(주),225590,2017/12,,,,,,
패션플랫폼(주),225590,2018/12,,,,40793,1211,5005
패션플랫폼(주),225590,2019/12,,,,45021,5543,7459
패션플랫폼(주),225590,2020/12,,,,34965,1084,1750
패션플랫폼(주),225590,2021/12,54527,15453,5969,44374,4405,4386
패션플랫폼(주),225590,2022/12,73647,9722,11975,56761,8413,10434
펌텍코리아(주),251970,2009/12,,,,,,
펌텍코리아(주),251970,2010/12,,,,,,
펌텍코리아(주),251970,2011/12,,,,,,
펌텍코리아(주),251970,2012/12,,,,,,
펌텍코리아(주),251970,2013/12,,,,,,
펌텍코리아(주),251970,2014/12,,,,,,
펌텍코리아(주),251970,2015/12,,,,,,
펌텍코리아(주),251970,2016/12,,,,,,
펌텍코리아(주),251970,2017/12,30948,16173,19191,30774,16131,19145
펌텍코리아(주),251970,2018/12,34916,20776,24536,34319,20540,24226
펌텍코리아(주),251970,2019/12,37864,22893,26860,35275,19511,25476
펌텍코리아(주),251970,2020/12,41931,24492,27394,29665,16954,19620
펌텍코리아(주),251970,2021/12,49229,19729,26101,33519,16226,21808
펌텍코리아(주),251970,2022/12,48841,20034,26480,39014,18894,26164
평안물산(주),037240,2009/12,,,,-2086,-16970,-4823
평안물산(주),037240,2010/12,,,,-3210,-6230,-5486
풍국주정공업(주),023900,2009/12,18230,8712,9427,9828,7512,6417
풍국주정공업(주),023900,2010/12,20851,10578,12092,11510,7059,8054
풍국주정공업(주),023900,2011/12,20132,7933,9928,9839,5803,6779
풍국주정공업(주),023900,2012/12,18148,5750,7133,7229,3129,3817
풍국주정공업(주),023900,2013/12,22584,8300,10363,10498,5572,6875
풍국주정공업(주),023900,2014/12,22240,6949,8589,9954,4725,5868
풍국주정공업(주),023900,2015/12,24788,8108,10341,12852,7586,8805
풍국주정공업(주),023900,2016/12,26079,9409,11514,14425,8441,10447
풍국주정공업(주),023900,2017/12,25437,14568,11316,14027,13140,9919
풍국주정공업(주),023900,2018/12,27315,11421,13432,13458,8524,9776
풍국주정공업(주),023900,2019/12,25501,9109,10526,9915,5439,6006
풍국주정공업(주),023900,2020/12,26143,9147,11162,11592,6871,8047
풍국주정공업(주),023900,2021/12,23422,8901,7242,6109,2989,2037
풍국주정공업(주),023900,2022/12,21850,5480,3766,2157,-572,-1922
풍원정밀(주),371950,2013/12,,,,,,
풍원정밀(주),371950,2014/12,,,,,,
풍원정밀(주),371950,2015/12,,,,,,
풍원정밀(주),371950,2016/12,,,,,,
풍원정밀(주),371950,2017/12,,,,,,
풍원정밀(주),371950,2018/12,4931,-657,-171,4931,-657,-171
풍원정밀(주),371950,2019/12,5019,-1595,450,4381,-1622,402
풍원정밀(주),371950,2020/12,6117,592,603,4712,561,586
풍원정밀(주),371950,2021/12,7377,2842,3062,6940,2845,3065
풍원정밀(주),371950,2022/12,5452,6536,751,5008,6542,779
프레스티지바이오로직스(주),334970,2017/12,,,,0,-5113,-4431
프레스티지바이오로직스(주),334970,2018/12,,,,0,10,-3112
프레스티지바이오로직스(주),334970,2019/12,,,,185,-22057,-12454
프레스티지바이오로직스(주),334970,2020/12,,,,0,-31033,-22601
프레스티지바이오로직스(주),334970,2021/12,,,,2354,-39378,-26837
프레스티지바이오로직스(주),334970,2022/12,,,,4,-49718,-36631
프리시젼바이오(주),335810,2016/12,2762,-1294,-1817,1048,-1180,-1740
프리시젼바이오(주),335810,2017/12,2248,-2455,-2206,319,-2675,-2224
프리시젼바이오(주),335810,2018/12,1972,-3694,-2830,455,-3602,-2792
프리시젼바이오(주),335810,2019/12,2772,-405,-2636,691,-706,-2925
프리시젼바이오(주),335810,2020/12,4767,-4953,-1719,2618,-5381,-1863
프리시젼바이오(주),335810,2021/12,4605,-4152,-4269,1710,-5222,-4937
프리시젼바이오(주),335810,2022/12,6755,-6806,-4500,4292,-6208,-3895
피씨엘(주),241820,2013/12,,,,,,
피씨엘(주),241820,2014/12,,,,88,-855,-1122
피씨엘(주),241820,2015/12,,,,102,-1864,-1362
피씨엘(주),241820,2016/12,,,,328,-2341,-2383
피씨엘(주),241820,2017/12,,,,185,-3869,-4087
피씨엘(주),241820,2018/12,,,,44,-5771,-6003
피씨엘(주),241820,2019/12,,,,11,-7966,-6412
피씨엘(주),241820,2020/12,,,,34714,19509,25676
피씨엘(주),241820,2021/12,-11178,-31672,-25766,-11178,-31667,-25761
피씨엘(주),241820,2022/12,6802,-4011,-8245,6802,-4022,-8197
피아이첨단소재(주),178920,2009/12,,,,,,
피아이첨단소재(주),178920,2010/12,,,,51005,30810,40791
피아이첨단소재(주),178920,2011/12,,,,42853,20713,33350
피아이첨단소재(주),178920,2012/12,,,,37954,16427,27325
피아이첨단소재(주),178920,2013/12,,,,50290,25690,39459
피아이첨단소재(주),178920,2014/12,,,,48790,21625,37420
피아이첨단소재(주),178920,2015/12,,,,41923,16983,28942
피아이첨단소재(주),178920,2016/12,,,,46482,20978,32332
피아이첨단소재(주),178920,2017/12,,,,70768,32782,53000
피아이첨단소재(주),178920,2018/12,,,,80151,34984,60533
피아이첨단소재(주),178920,2019/12,,,,57278,17718,33602
피아이첨단소재(주),178920,2020/12,,,,84687,41724,60009
피앤씨테크(주),237750,2009/12,,,,,,
피앤씨테크(주),237750,2010/12,,,,,,
피앤씨테크(주),237750,2011/12,,,,,,
피앤씨테크(주),237750,2012/12,,,,,,
피앤씨테크(주),237750,2013/12,,,,,,
피앤씨테크(주),237750,2014/12,,,,4127,1688,2135
피앤씨테크(주),237750,2015/12,,,,8227,4889,5565
피앤씨테크(주),237750,2016/12,,,,8643,5035,5687
피앤씨테크(주),237750,2017/12,,,,7861,3799,4790
피앤씨테크(주),237750,2018/12,,,,5511,2329,1821
피앤씨테크(주),237750,2019/12,,,,5891,2779,2275
피앤씨테크(주),237750,2020/12,,,,4190,2178,1092
피앤씨테크(주),237750,2021/12,,,,4750,3450,1971
피앤씨테크(주),237750,2022/12,,,,5522,2946,2385
피에스케이(주),319660,2019/12,69223,14972,16900,59670,10618,8134
피에스케이(주),319660,2020/12,118477,22259,31553,108019,22152,25156
피에스케이(주),319660,2021/12,200913,76728,94085,187410,75183,88126
피에스케이(주),319660,2022/12,213351,77443,91843,192080,69136,78379
피에스케이홀딩스(주),031980,2009/12,,,,13841,4478,-141
피에스케이홀딩스(주),031980,2010/12,35885,12014,9990,34436,12132,9756
피에스케이홀딩스(주),031980,2011/12,23198,1384,4312,22780,2114,4121
피에스케이홀딩스(주),031980,2012/12,34232,11558,8660,26518,9172,4848
피에스케이홀딩스(주),031980,2013/12,54760,16869,21040,38957,8608,13620
피에스케이홀딩스(주),031980,2014/12,59310,10779,17505,51651,16268,16631
피에스케이홀딩스(주),031980,2015/12,58338,13619,16685,45059,13788,12727
피에스케이홀딩스(주),031980,2016/12,72054,19634,25323,59975,22932,22039
피에스케이홀딩스(주),031980,2017/12,119100,39443,57678,105704,39982,55838
피에스케이홀딩스(주),031980,2018/12,144675,53522,67584,130462,52451,61944
피에스케이홀딩스(주),031980,2019/12,18754,8394,1462,12975,15274,1937
피에스케이홀딩스(주),031980,2020/12,21410,59202,-2464,14240,62265,-2059
피에스케이홀딩스(주),031980,2021/12,49712,46617,22627,30284,18051,12157
피에스케이홀딩스(주),031980,2022/12,42515,40758,16903,30891,16062,12579
피에스텍(주),002230,2009/12,1990,3887,324,1990,3887,514
피에스텍(주),002230,2010/12,2249,6779,1212,2249,2731,2732
피에스텍(주),002230,2011/12,5405,7211,2742,5405,3264,3713
피에스텍(주),002230,2012/12,2901,7808,-611,2901,381,-155
피에스텍(주),002230,2013/12,3979,24626,530,3979,39402,1013
피에스텍(주),002230,2014/12,9285,4394,4468,9285,4314,4954
피에스텍(주),002230,2015/12,14170,9293,8879,14170,9267,9533
피에스텍(주),002230,2016/12,10052,4443,4502,10052,4522,5050
피에스텍(주),002230,2017/12,14385,11325,8118,14385,8973,8710
피에스텍(주),002230,2018/12,11293,-314,-1281,11293,1920,-846
피에스텍(주),002230,2019/12,6210,2533,-1740,6157,2333,-1324
피에스텍(주),002230,2020/12,5861,434,-598,5646,2876,-488
피에스텍(주),002230,2021/12,9276,6372,1291,8912,3470,1238
피에스텍(주),002230,2022/12,9771,-4635,-1841,9194,-2294,-2166
피에이치에이(주),043370,2009/12,101495,31760,41459,43392,31022,15047
피에이치에이(주),043370,2010/12,122603,49545,60549,53233,24471,17167
피에이치에이(주),043370,2011/12,126119,43900,54914,52583,30143,16642
피에이치에이(주),043370,2012/12,133788,37310,55570,52855,24581,9408
피에이치에이(주),043370,2013/12,149855,47379,68655,46112,24749,7986
피에이치에이(주),043370,2014/12,140012,39317,50922,33923,11048,-13168
피에이치에이(주),043370,2015/12,159176,7365,4906,43754,-16923,-64506
피에이치에이(주),043370,2016/12,169713,53296,69662,60679,29263,4316
피에이치에이(주),043370,2017/12,121337,74521,25209,41743,59034,-14081
피에이치에이(주),043370,2018/12,110960,44832,19332,47018,41434,-1797
피에이치에이(주),043370,2019/12,116746,31622,15580,60010,23551,5877
피에이치에이(주),043370,2020/12,97905,7926,14306,47536,13025,752
피에이치에이(주),043370,2021/12,100677,37580,6584,40084,40063,-13941
피에이치에이(주),043370,2022/12,125734,28261,22872,53897,31117,-5890
피엔케이피부임상연구센타(주),347740,2018/12,,,,7401,3882,4569
피엔케이피부임상연구센타(주),347740,2019/12,,,,9150,5376,5676
피엔케이피부임상연구센타(주),347740,2020/12,,,,10331,6719,7217
피엔케이피부임상연구센타(주),347740,2021/12,,,,11298,7293,6461
피엔케이피부임상연구센타(주),347740,2022/12,,,,11113,7130,5640
하나마이크론(주),067310,2009/12,16895,-3841,5914,15127,-2263,6668
하나마이크론(주),067310,2010/12,43073,21787,29550,43576,23528,31165
하나마이크론(주),067310,2011/12,29078,8756,14455,28220,9942,16371
하나마이크론(주),067310,2012/12,13429,-9980,-7339,12329,-6259,-4463
하나마이크론(주),067310,2013/12,21863,-19267,-5466,10387,-12145,-6799
하나마이크론(주),067310,2014/12,47572,8239,23813,39695,8978,25634
하나마이크론(주),067310,2015/12,41923,4464,16400,25990,4330,10575
하나마이크론(주),067310,2016/12,24872,-24517,-17958,7798,-26540,-27745
하나마이크론(주),067310,2017/12,52843,10435,41052,19068,-516,17286
하나마이크론(주),067310,2018/12,90951,21647,53422,16550,6330,10830
하나마이크론(주),067310,2019/12,88398,14506,45253,21160,7428,3410
하나마이크론(주),067310,2020/12,95733,3633,51012,11903,-16619,1451
하나마이크론(주),067310,2021/12,156318,64269,104720,43827,18136,28872
하나마이크론(주),067310,2022/12,172241,58231,103548,72560,16538,52170
하나머티리얼즈(주),166090,2009/12,,,,,,
하나머티리얼즈(주),166090,2010/12,,,,,,
하나머티리얼즈(주),166090,2011/12,,,,9286,3201,5748
하나머티리얼즈(주),166090,2012/12,,,,12785,5088,8758
하나머티리얼즈(주),166090,2013/12,,,,11046,2065,6189
하나머티리얼즈(주),166090,2014/12,,,,8580,1492,3889
하나머티리얼즈(주),166090,2015/12,,,,16146,7608,9915
하나머티리얼즈(주),166090,2016/12,,,,17796,9031,11134
하나머티리얼즈(주),166090,2017/12,,,,33020,19448,23539
하나머티리얼즈(주),166090,2018/12,,,,66459,36246,49615
하나머티리얼즈(주),166090,2019/12,,,,57266,27652,40894
하나머티리얼즈(주),166090,2020/12,,,,73188,38050,53099
하나머티리얼즈(주),166090,2021/12,,,,108314,66672,82270
하나머티리얼즈(주),166090,2022/12,,,,120969,80135,93739
하이록코리아(주),013030,2009/12,,,,35997,19182,27333
하이록코리아(주),013030,2010/12,38278,20334,27323,36891,19902,26773
하이록코리아(주),013030,2011/12,44432,24732,31891,41498,23522,30390
하이록코리아(주),013030,2012/12,58706,29507,41693,55560,28408,40407
하이록코리아(주),013030,2013/12,63132,33353,42781,58906,32876,42375
하이록코리아(주),013030,2014/12,74196,38243,48993,64588,35570,45919
하이록코리아(주),013030,2015/12,75862,43206,53588,69013,43113,53374
하이록코리아(주),013030,2016/12,55629,30221,37266,49213,28817,36639
하이록코리아(주),013030,2017/12,57742,23623,35521,51255,23797,35443
하이록코리아(주),013030,2018/12,34991,12205,10848,25843,10600,8321
하이록코리아(주),013030,2019/12,37105,13597,14922,27393,12980,12744
하이록코리아(주),013030,2020/12,38666,6514,16171,27813,10067,12776
하이록코리아(주),013030,2021/12,41954,19518,18915,35044,19263,18903
