회사명,거래소코드,회계년도,총자본증가율(IFRS연결),유형자산증가율(IFRS연결),투자부동산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),순이익증가율(IFRS연결),정상영업이익증가율(IFRS연결)
(주)씨제이이엔엠,035760,2016/12,-7.85,-5.17,-41.11,-7.41,-9.16,0.97,0.6,-4.33,-72.35,-14.68
(주)씨제이이엔엠,035760,2017/12,1.75,0.08,-0.65,3.55,-3.64,22.96,12.09,2.33,458.56,25.49
(주)씨제이이엔엠,035760,2018/12,141.09,71.45,-48.03,131.46,172.09,23.3,168.71,51.63,24.28,11.82
(주)씨제이이엔엠,035760,2019/12,-19.54,-32.22,0,-24.04,-7.22,27.9,6.63,10.59,-35.9,7.32
(주)씨제이이엔엠,035760,2020/12,15.55,3.87,0,20.45,4.55,-51.39,16.66,-10.52,-45.39,1
(주)씨제이이엔엠,035760,2021/12,26.44,13.88,0,16.62,51.82,45.75,9.89,4.75,239.83,9.12
(주)씨제이이엔엠,035760,2022/12,30.12,12.99,0,36.82,16.82,13.77,-5.96,34.9,0,-53.73
(주)씨젠,096530,2011/12,,,,,,,,,,
(주)씨젠,096530,2012/12,,,,,,,,,,
(주)씨젠,096530,2013/12,,,,,,,,,,
(주)씨젠,096530,2014/12,0,0,0,0,0,0,0,0,0,0
(주)씨젠,096530,2015/12,40.15,12.78,0,2.62,56.06,20.91,42.58,1.13,-25.9,-22.33
(주)씨젠,096530,2016/12,6.99,46.64,0,22.71,2.61,-8.01,5.09,13.14,5.14,16.75
(주)씨젠,096530,2017/12,-13.44,11.98,0,17.38,-23.7,42.01,-1.44,18.96,-43.88,38.64
(주)씨젠,096530,2018/12,-8.86,0.77,0,-21.28,-2.49,22.17,-8.5,16.66,168.37,-24
(주)씨젠,096530,2019/12,19.48,27.87,0,19.32,19.55,-20.82,19.15,19.25,148.62,111.05
(주)씨젠,096530,2020/12,459.27,685.81,0,444.8,465.24,644.97,323.02,822.66,1783.17,2915.59
(주)씨젠,096530,2021/12,0,0,0,0,0,0,0,0,0,0
(주)씨젠,096530,2022/12,-6.64,8.39,0,11.96,-14.34,-26.24,6.14,-37.73,-66.05,-70.53
(주)씨티네트웍스,189540,2011/12,,,,,,,,,,
(주)씨티네트웍스,189540,2012/12,,,,,,,,,,
(주)씨티네트웍스,189540,2013/12,,,,,,,,,,
(주)씨티네트웍스,189540,2014/12,,,,,,,,,,
(주)씨티네트웍스,189540,2015/12,,,,,,,,,,
(주)씨티네트웍스,189540,2016/12,,,,,,,,,,
(주)씨티네트웍스,189540,2017/12,,,,,,,,,,
(주)씨티네트웍스,189540,2018/12,,,,,,,,,,
(주)씨티네트웍스,189540,2019/12,,,,,,,,,,
(주)씨티씨바이오,060590,2011/12,19.31,29.34,-1.14,24.67,15.55,33.03,15.55,6.77,0,-75.43
(주)씨티씨바이오,060590,2012/12,34.32,16.63,-1.16,9.34,53.23,32.73,39.15,38.12,0,1805.77
(주)씨티씨바이오,060590,2013/12,20.03,12.86,-1.17,19.16,20.5,-4.7,47.89,-4.93,-89.44,-81.17
(주)씨티씨바이오,060590,2014/12,7.74,97.61,-1.18,62.62,-21.6,-1.56,-7.32,-1.24,0,-94.75
(주)씨티씨바이오,060590,2015/12,19.42,30.92,-1.2,41.88,-5.47,8.67,16.03,-2.35,0,2581.81
(주)씨티씨바이오,060590,2016/12,-2.55,6.02,-1.21,-4.81,1.22,1.44,-8.32,3.49,-199.95,-188.94
(주)씨티씨바이오,060590,2017/12,4.36,-0.62,-1.23,8.51,-2.14,10.63,-18.61,6.02,0,0
(주)씨티씨바이오,060590,2018/12,-2.65,-3.29,-1.24,-9.47,9.19,-4.43,17.42,6.01,0,0
(주)씨티씨바이오,060590,2019/12,-2.71,-6.93,0,-12.49,11.37,-7.12,-13.97,-1.64,0,0
(주)씨티씨바이오,060590,2020/12,-5,-2.43,0,3.25,-14.33,5.19,2.11,-4.48,0,0
(주)씨티씨바이오,060590,2021/12,-5.05,-1.67,0,-4.55,-5.73,-1.6,11.4,7.91,0,0
(주)씨티씨바이오,060590,2022/12,11.69,-5.03,0,0.54,27.08,20.99,12.88,17.74,0,0
(주)씨티앤티,050470,2011/12,,,,,,,,,,
(주)씨티케이,260930,2016/12,,,,,,,,,,
(주)씨티케이,260930,2017/12,0,0,0,0,0,0,0,0,0,0
(주)씨티케이,260930,2018/12,3.86,64.1,0,142.98,-14.6,193.68,-1.82,-2.23,-47.95,-78.62
(주)씨티케이,260930,2019/12,5.25,40.07,0,65,-17.31,-42.73,2.47,5.31,-2.96,-24.4
(주)씨티케이,260930,2020/12,1.36,0.36,0,4.67,-1.13,172.77,-4.94,6.76,0,-86.65
(주)씨티케이,260930,2021/12,1.51,-3.66,0,34.87,-25.09,-72.37,1.66,-7.36,0,0
(주)씨티케이,260930,2022/12,-14.22,5.66,0,-20.94,-4.56,10.77,-7.7,-39.72,0,0
(주)아가방앤컴퍼니,013990,2011/12,7.09,14.7,-5.56,6.66,7.5,29.39,7.66,1.35,-42.12,-32.71
(주)아가방앤컴퍼니,013990,2012/12,-3.54,9.96,-23.48,-4.52,-2.59,16.78,-0.95,-0.81,-63.9,-52.08
(주)아가방앤컴퍼니,013990,2013/12,-0.24,32.9,-96.52,-0.51,0.01,9.23,0.83,-4.17,-3.31,-20.07
(주)아가방앤컴퍼니,013990,2014/12,12.73,10.09,-1.4,8.57,16.62,1.14,12.17,-17.69,0,0
(주)아가방앤컴퍼니,013990,2015/12,-4.9,6.09,-1.42,7.85,-16.02,-14.48,1.03,-1.76,0,0
(주)아가방앤컴퍼니,013990,2016/12,1.7,-15.27,2146.81,1.18,2.28,1.01,1.05,-4.49,873.62,1414.08
(주)아가방앤컴퍼니,013990,2017/12,-6.48,-43.99,219.51,0.76,-14.49,1.9,-2.7,-6.25,-323.86,-339.21
(주)아가방앤컴퍼니,013990,2018/12,-9.55,-19.01,11.8,-7.74,-11.9,32.74,-9.57,-19.88,0,0
(주)아가방앤컴퍼니,013990,2019/12,-1.8,19.64,-17.35,-3.69,0.79,2.78,-10.61,18.94,0,0
(주)아가방앤컴퍼니,013990,2020/12,-0.76,-7.21,-2.38,-5.33,5.21,-1.84,-1.56,-8.77,0,0
(주)아가방앤컴퍼니,013990,2021/12,4.68,-13.74,10.32,-1.58,12.02,-16.09,12,23.28,0,0
(주)아가방앤컴퍼니,013990,2022/12,6.79,3.71,-1.06,1.44,12.31,22.32,8.43,15.46,-21.14,146.03
(주)아나패스,123860,2011/12,,,,,,,,,,
(주)아나패스,123860,2012/12,,,,,,,,,,
(주)아나패스,123860,2013/12,,,,,,,,,,
(주)아나패스,123860,2014/12,,,,,,,,,,
(주)아나패스,123860,2015/12,,,,,,,,,,
(주)아나패스,123860,2016/12,,,,,,,,,,
(주)아나패스,123860,2017/12,,,,,,,,,,
(주)아나패스,123860,2018/12,,,,,,,,,,
(주)아나패스,123860,2019/12,,,,,,,,,,
(주)아나패스,123860,2020/12,,,,,,,,,,
(주)아나패스,123860,2021/12,,,,,,,,,,
(주)아나패스,123860,2022/12,,,,,,,,,,
(주)아난티,025980,2011/12,,,,,,,,,,
(주)아난티,025980,2012/12,0,0,0,0,0,0,0,0,0,0
(주)아난티,025980,2013/12,0,0,0,0,0,0,0,0,0,0
(주)아난티,025980,2014/12,33.34,40.68,0,39.07,17.2,130.21,74.59,127.35,0,0
(주)아난티,025980,2015/12,72.12,42.18,0,41.99,172.91,30.42,499.4,165.31,1155.41,394.45
(주)아난티,025980,2016/12,22.18,47.09,0,46.4,-19.98,62.83,10.71,7.75,-26.2,-28.62
(주)아난티,025980,2017/12,8.5,28.48,0,28.49,-55.16,-51.07,6.04,11.51,-90.41,-64.97
(주)아난티,025980,2018/12,6.12,7.9,0,9.11,-21.24,-19.55,-2.86,7.79,-871.37,1.45
(주)아난티,025980,2019/12,9.15,1.31,0,1.03,111.81,-13.46,17.29,-12.01,0,-62.91
(주)아난티,025980,2020/12,35.19,8.19,0,9.11,192.45,652.14,-9.35,-20.07,0,0
(주)아난티,025980,2021/12,21.11,14.03,0,16.02,32.56,48.21,10.55,92.72,0,0
(주)아난티,025980,2022/12,25.24,34.23,0,31.63,12.67,77.36,34.29,48.01,64.47,92.9
(주)아라온테크,041060,2011/12,-80.89,-68.88,0,-91.31,0.85,0,-79.85,-2.19,0,0
(주)아라온테크,041060,2012/12,-2.56,-87.07,0,-67.79,41.51,0,-18.9,248.47,0,0
(주)아라온테크,041060,2013/12,-18.7,2842.22,0,262.97,-62.03,0,8.24,-84.41,0,0
(주)아리온테크놀로지,058220,2011/12,,,,,,,,,,
(주)아리온테크놀로지,058220,2012/12,,,,,,,,,,
(주)아리온테크놀로지,058220,2013/12,,,,,,,,,,
(주)아리온테크놀로지,058220,2014/12,,,,,,,,,,
(주)아리온테크놀로지,058220,2015/12,,,,,,,,,,
(주)아리온테크놀로지,058220,2016/12,0,0,0,0,0,0,0,0,0,0
(주)아리온테크놀로지,058220,2017/12,-9.02,-1.96,0,18.24,-34.54,-31.14,-33.91,12.39,0,0
(주)아리온테크놀로지,058220,2018/12,12.55,-97.27,0,26.48,-11,-10.52,10.94,-11.32,0,0
(주)아리온테크놀로지,058220,2019/12,12.68,123.53,0,3.58,34.54,-19.96,-24.04,-28,0,0
(주)아리온테크놀로지,058220,2020/12,-70.03,-98.41,0,-85.06,-42.23,-9.68,-147.63,-75.2,0,0
(주)아모그린텍,125210,2015/12,,,,,,,,,,
(주)아모그린텍,125210,2016/12,,,,,,,,,,
(주)아모그린텍,125210,2017/12,,,,,,,,,,
(주)아모그린텍,125210,2018/12,,,,,,,,,,
(주)아모그린텍,125210,2019/12,,,,,,,,,,
(주)아모그린텍,125210,2020/12,,,,,,,,,,
(주)아모그린텍,125210,2021/12,,,,,,,,,,
(주)아모그린텍,125210,2022/12,,,,,,,,,,
(주)아모센스,357580,2013/12,,,,,,,,,,
(주)아모센스,357580,2014/12,,,,,,,,,,
(주)아모센스,357580,2015/12,,,,,,,,,,
(주)아모센스,357580,2016/12,,,,,,,,,,
(주)아모센스,357580,2017/12,,,,,,,,,,
(주)아모센스,357580,2018/12,,,,,,,,,,
(주)아모센스,357580,2019/12,,,,,,,,,,
(주)아모센스,357580,2020/12,,,,,,,,,,
(주)아모센스,357580,2021/12,,,,,,,,,,
(주)아모센스,357580,2022/12,,,,,,,,,,
(주)아모텍,052710,2011/12,13.49,14.57,0,16.4,6.33,44.21,-4.03,4.29,0,-98.58
(주)아모텍,052710,2012/12,24.55,11.1,0,9.65,64.73,39.72,7.15,91.53,0,14781.96
(주)아모텍,052710,2013/12,2.71,11.24,0,7.12,-5.19,-25.8,16.25,32.32,21.55,36.52
(주)아모텍,052710,2014/12,5.09,-0.8,0,1.87,11.63,40.94,-3.06,-28.01,0,-88.61
(주)아모텍,052710,2015/12,12.39,3.28,0,1.82,31.95,-5.44,17.85,75.89,0,742.71
(주)아모텍,052710,2016/12,-1.33,-10.07,0,-1.68,-0.83,-17.54,9.5,-5.74,4.62,34.69
(주)아모텍,052710,2017/12,11.27,-2.4,0,1.96,24.45,52.58,16.3,6.57,55.01,41.07
(주)아모텍,052710,2018/12,0.42,19.59,0,17.73,-19.66,-8.2,2.92,-19.66,-71.9,-72.4
(주)아모텍,052710,2019/12,8.78,9.13,0,5.19,14.88,39.47,0.75,-1.92,-94.89,-38.13
(주)아모텍,052710,2020/12,1.15,-2.97,0,-3.43,8.29,11.15,-7.82,-9.92,0,0
(주)아모텍,052710,2021/12,-3.67,-10.12,0,-10.93,6.4,13.43,1.11,-11.31,0,0
(주)아모텍,052710,2022/12,-8.47,-14.58,0,-12.18,-4.16,3.08,-4.64,8.63,0,0
(주)아미노로직스,074430,2011/12,0,0,0,0,0,0,0,0,0,0
(주)아미노로직스,074430,2012/12,-37.39,-85.56,0,-33.57,-40.26,17.65,-48.25,-53.05,0,0
(주)아미노로직스,074430,2013/12,-8.53,-28.53,0,2.19,-17.52,-0.89,28.53,-64.1,0,0
(주)아미노로직스,074430,2014/12,-19.86,-19.14,0,-23.99,-15.58,-9.79,-21.22,8.1,0,0
(주)아미노로직스,074430,2015/12,42.44,-23.5,0,50.55,34.87,0.28,51.59,210.55,0,0
(주)아미노로직스,074430,2016/12,-10.91,-29.49,0,-21.31,-0.05,-8.93,-7.72,48.83,0,-19.49
(주)아미노로직스,074430,2017/12,0.7,32.27,0,-3.27,3.97,-28.93,1.33,2.87,0,37.83
(주)아미노로직스,074430,2018/12,15.17,34,0,16.72,13.98,-7.2,17.82,9.59,1374.97,288.77
(주)아미노로직스,074430,2019/12,1.61,-0.54,0,1.29,1.86,-31.61,-2.51,2.88,-115.02,-118.21
(주)아미노로직스,074430,2020/12,4.08,49.73,0,-1.89,8.72,45.45,3.29,-7.01,0,0
(주)아미노로직스,074430,2021/12,8.51,61.12,0,7.09,9.5,24.9,10.9,29.45,150.46,65.74
(주)아미노로직스,074430,2022/12,-14.81,25.23,0,-54.78,12.64,30.77,-13.45,19.64,0,71.41
(주)아바코,083930,2011/12,-2.82,5.98,0,115.37,-37.12,163.27,15.63,9.07,-40.92,-41.33
(주)아바코,083930,2012/12,-6.43,-3.8,0,-4.7,-8.16,-15.24,15.61,-61.91,0,0
(주)아바코,083930,2013/12,10.46,-3.6,0,-33.72,56.02,-55.8,-9.25,76.17,0,0
(주)아바코,083930,2014/12,-9.83,-2.21,0,-9.07,-10.17,126.02,8.92,-10.5,0,-6.45
(주)아바코,083930,2015/12,16.37,-2.96,0,-10.99,28.5,138.69,10.81,-7.82,37.94,7.68
(주)아바코,083930,2016/12,20.36,29.64,0,32.58,16.61,1.01,8.35,45.01,40.77,27.31
(주)아바코,083930,2017/12,7.21,-11.86,0,-8.46,12.68,-56.26,2.19,-6.81,-106.1,-85.24
(주)아바코,083930,2018/12,14.21,1.02,0,-2.37,18.91,4588.11,13.6,30.85,0,1172.65
(주)아바코,083930,2019/12,-6.67,-2.14,0,33.07,-15.92,-27.5,9.36,-7.15,-23.1,2.05
(주)아바코,083930,2020/12,5.83,-1.66,0,14.42,2.66,-41.76,7.65,-11.38,-25.84,-1.12
(주)아바코,083930,2021/12,25.49,4.17,0,15.03,29.78,14.66,11.5,-10.25,-13.7,-57.49
(주)아바코,083930,2022/12,5.57,-2.47,0,19.7,0.42,93.28,7.87,20.83,44.42,38.33
(주)아바텍,149950,2011/12,93.36,101.91,0,100.82,78.41,6.62,85.29,-4.29,-8.13,-17.39
(주)아바텍,149950,2012/12,50.83,21.09,0,21.1,117.89,60.51,67.57,79.77,160.14,177.68
(주)아바텍,149950,2013/12,15.41,30.07,0,30.63,-3.66,17.77,14.16,23.11,-5.36,-7.05
(주)아바텍,149950,2014/12,16.68,3.39,0,3.14,39.7,-62.27,15.02,13.86,49.45,61.3
(주)아바텍,149950,2015/12,-1.94,-13.5,0,-10.62,8.97,58.25,6.16,-37.15,-66.74,-66.96
(주)아바텍,149950,2016/12,0.64,-8.59,0,-11.05,12.68,-21.62,0.56,3.77,3.02,8.7
(주)아바텍,149950,2017/12,15.22,-15.38,0,-2.45,29.59,-26.39,14.36,21.26,77.23,49.01
(주)아바텍,149950,2018/12,,,,,,,,,,
(주)아바텍,149950,2019/12,0,0,0,0,0,0,0,0,0,0
(주)아바텍,149950,2020/12,,,,,,,,,,
(주)아바텍,149950,2021/12,,,,,,,,,,
(주)아바텍,149950,2022/12,,,,,,,,,,
(주)아셈스,136410,2011/12,,,,,,,,,,
(주)아셈스,136410,2012/12,,,,,,,,,,
(주)아셈스,136410,2013/12,,,,,,,,,,
(주)아셈스,136410,2014/12,,,,,,,,,,
(주)아셈스,136410,2015/12,,,,,,,,,,
(주)아셈스,136410,2016/12,,,,,,,,,,
(주)아셈스,136410,2017/12,,,,,,,,,,
(주)아셈스,136410,2018/12,,,,,,,,,,
(주)아셈스,136410,2019/12,0,0,0,0,0,0,0,0,0,0
(주)아셈스,136410,2020/12,1.94,2.72,0,2.22,1.62,-3.47,58.49,-0.19,-80.47,4.94
(주)아셈스,136410,2021/12,30.72,45.93,0,44.28,15.4,16.81,27.39,23.43,604.64,26.28
(주)아셈스,136410,2022/12,31.44,11.97,0,12.8,57.74,33.11,61.65,26.23,32.4,42.18
(주)아스타,246720,2015/12,,,,,,,,,,
(주)아스타,246720,2016/12,0,0,0,0,0,0,0,0,0,0
(주)아스타,246720,2017/12,249.89,64.95,0,752.7,164.32,68.94,254.28,331.56,0,0
(주)아스타,246720,2018/12,61.62,-16.88,0,36.47,75.43,45.83,106.02,68.48,0,0
(주)아스타,246720,2019/12,-32.46,1243.81,0,16.39,-53.33,-21.26,-50.03,-28.19,0,0
(주)아스타,246720,2020/12,-67.83,-90.23,0,-78.15,-56.85,16.42,-56.62,0.87,0,0
(주)아스타,246720,2021/12,33.18,-21.15,0,-27.87,66.11,-55.33,38.28,103.22,0,0
(주)아스타,246720,2022/12,-1.1,-19.23,0,45.4,-11.99,76.46,-18.62,30.48,0,0
(주)아스트,067390,2011/12,,,,,,,,,,
(주)아스트,067390,2012/12,,,,,,,,,,
(주)아스트,067390,2013/12,,,,,,,,,,
(주)아스트,067390,2014/12,,,,,,,,,,
(주)아스트,067390,2015/12,,,,,,,,,,
(주)아스트,067390,2016/12,0,0,0,0,0,0,0,0,0,0
(주)아스트,067390,2017/12,38.55,26.88,0,47.99,28.94,55.38,29.87,10.6,-80.07,9.69
(주)아스트,067390,2018/12,27.23,29.99,0,21.64,33.76,53.95,5.15,20.38,176.63,34.53
(주)아스트,067390,2019/12,46.5,3.65,0,77.94,13.08,38.74,82,23.59,-118.2,32.08
(주)아스트,067390,2020/12,-10.08,0.56,0,-19.53,5.74,10.43,-15.86,-62.32,0,0
(주)아스트,067390,2021/12,-6.74,-6.18,0,-6.88,-6.57,1.7,-16.58,48.94,0,0
(주)아스트,067390,2022/12,1.5,-1.41,0,-1.95,5.87,2.81,-8.45,97.4,0,0
(주)아스플로,159010,2011/12,,,,,,,,,,
(주)아스플로,159010,2012/12,,,,,,,,,,
(주)아스플로,159010,2013/12,,,,,,,,,,
(주)아스플로,159010,2014/12,,,,,,,,,,
(주)아스플로,159010,2015/12,,,,,,,,,,
(주)아스플로,159010,2016/12,,,,,,,,,,
(주)아스플로,159010,2017/12,,,,,,,,,,
(주)아스플로,159010,2018/12,0,0,0,0,0,0,0,0,0,0
(주)아스플로,159010,2019/12,40.57,66.18,0,65.85,19.96,9.61,14.52,-28.27,-58.92,-61.7
(주)아스플로,159010,2020/12,5.78,1.81,0,13.12,-2.49,15.33,31.36,10.35,145.13,50.25
(주)아스플로,159010,2021/12,29.02,16.17,-0.95,14.85,47.56,15.93,74.37,31.47,-41.2,-17.08
(주)아스플로,159010,2022/12,17.5,2.87,2.03,4.41,30.82,45.09,15.65,50.53,127.55,164.93
(주)아시아경제,127710,2011/12,,,,,,,,,,
(주)아시아경제,127710,2012/12,,,,,,,,,,
(주)아시아경제,127710,2013/12,0,0,0,0,0,0,0,0,0,0
(주)아시아경제,127710,2014/12,18.56,11.45,0,3.37,28.34,8172.24,25.99,53.54,128.95,221.32
(주)아시아경제,127710,2015/12,42.95,-16.38,0,11,59.53,86.98,80.06,6.74,-15.32,0.14
(주)아시아경제,127710,2016/12,18.43,15.64,0,46.57,8.27,-97.8,13.99,-25.07,3.25,7.03
(주)아시아경제,127710,2017/12,29.99,-5.25,0,98.88,-3.69,-37.88,31.16,-10.07,73.31,-34.81
(주)아시아경제,127710,2018/12,20.66,-3.37,0,68.49,-27.62,22.01,35.37,-29.22,216,-9.8
(주)아시아경제,127710,2019/12,-13.3,-17.51,0,-23.62,10.93,-10.28,-2.95,-0.08,-87.05,-43.04
(주)아시아경제,127710,2020/12,29.64,27.7,0,42.15,9.4,10279.88,20.05,87.23,-3.2,65.99
(주)아시아경제,127710,2021/12,,,,,,,,,,
(주)아시아경제,127710,2022/12,0,0,0,0,0,0,0,0,0,0
(주)아우딘퓨쳐스,227610,2015/12,,,,,,,,,,
(주)아우딘퓨쳐스,227610,2016/12,,,,,,,,,,
(주)아우딘퓨쳐스,227610,2017/12,,,,,,,,,,
(주)아우딘퓨쳐스,227610,2018/12,,,,,,,,,,
(주)아우딘퓨쳐스,227610,2019/12,0,0,0,0,0,0,0,0,0,0
(주)아우딘퓨쳐스,227610,2020/12,-1.3,14.46,0,-11.25,7.05,9.06,-34.37,-25.33,0,0
(주)아우딘퓨쳐스,227610,2021/12,-5.72,-8.26,0,-8.23,-3.97,-23.7,-13.05,8.65,0,0
(주)아우딘퓨쳐스,227610,2022/12,15.63,7.42,0,34.84,2.84,-18.93,-45.19,-20.19,0,0
(주)아이디스,143160,2011/12,,,,,,,,,,
(주)아이디스,143160,2012/12,0,0,0,0,0,0,0,0,0,0
(주)아이디스,143160,2013/12,17.83,13.55,0,9.48,21.63,35.59,52.25,-22.82,-20.72,-38.42
(주)아이디스,143160,2014/12,6.83,34.99,0,16.34,2.94,17.15,5.19,-0.13,-47.65,-52.77
(주)아이디스,143160,2015/12,29.03,44.06,0,3.5,40.83,77.71,7.05,24.79,22.71,46.36
(주)아이디스,143160,2016/12,-8.03,4.84,0,-24.01,-2.59,-24.87,-4.98,-11.64,-130.93,-108.86
(주)아이디스,143160,2017/12,-11.8,-44.69,0,-11.99,-11.75,-27.37,5.02,-26.52,0,0
(주)아이디스,143160,2018/12,1.35,-0.84,0,10.54,-1.08,58.19,-0.09,14.78,-56.34,0
(주)아이디스,143160,2019/12,3.18,34.15,0,27.94,-4.14,-8.06,0.37,2.43,-55.91,1159.16
(주)아이디스,143160,2020/12,7.53,0.29,0,31.52,-1.93,5.53,6.1,34.97,486.53,332.52
(주)아이디스,143160,2021/12,66.16,30.64,0,49.17,75.16,151.61,15.45,35.14,106.92,27.69
(주)아이디스,143160,2022/12,8.34,55.63,0,17.96,4,-0.83,4.92,32.28,-47.58,52.53
(주)아이디스홀딩스,054800,2011/12,0,0,0,0,0,0,0,0,0,0
(주)아이디스홀딩스,054800,2012/12,28.53,-93.49,0,167.61,-70.68,29.43,34.39,104.81,-82.56,393.89
(주)아이디스홀딩스,054800,2013/12,127.42,2384.42,1.69,35.66,724.76,4479.68,2.47,978.31,-32.76,156.27
(주)아이디스홀딩스,054800,2014/12,-11.49,6.31,-3.24,-21.17,-1.12,5.54,-12.1,-7.39,0,-64.97
(주)아이디스홀딩스,054800,2015/12,19.75,11,5.58,-2.47,38.73,26.92,8.7,43.97,0,179.6
(주)아이디스홀딩스,054800,2016/12,1.88,4.6,-8.7,-15.67,12.41,-5.91,-0.06,10.35,-89.15,-22.51
(주)아이디스홀딩스,054800,2017/12,39.79,6.58,-2.05,52.41,34.1,24.06,9.78,-0.72,596.9,3.05
(주)아이디스홀딩스,054800,2018/12,3.26,19.22,-51.58,3.28,3.25,19.13,10.81,26.94,92.9,69.83
(주)아이디스홀딩스,054800,2019/12,-0.06,40.16,11.38,5.37,-2.84,-3.06,-4.99,-8.72,-149.48,-14.75
(주)아이디스홀딩스,054800,2020/12,-1.57,14.08,-2.18,8.94,-7.4,-8.34,1.38,-14.89,0,-66.93
(주)아이디스홀딩스,054800,2021/12,19.12,6.89,235.65,11.42,24.16,95.45,6.58,25.96,29.35,25.28
(주)아이디스홀딩스,054800,2022/12,16.27,9.6,-11.58,-3.71,27.97,27.27,7.99,60.56,764.97,387.53
(주)아이디에스,078780,2011/12,2.21,-10.25,0,-13,27.3,13.58,-19.01,3.34,0,0
(주)아이디에스,078780,2012/12,-10.37,-4.38,-35.32,-5.43,-15.94,31.54,-5.33,-2.55,0,0
(주)아이디에스,078780,2013/12,-14.48,0.48,-52.68,-5.76,-25.54,-44.3,-43.76,11.1,0,0
(주)아이디에스,078780,2014/12,-36.99,-12.26,-1.2,-19.28,-65.45,-81.08,-79.16,-50.74,0,0
(주)아이디에스,078780,2015/12,19.97,-12.14,-1.22,-11.77,139.06,-62.29,113.52,-73.83,0,0
(주)아이비김영,339950,2019/12,,,,,,,,,,
(주)아이비김영,339950,2020/12,41.82,98.68,0,38.13,52.96,122.8,73.38,9.49,-108.36,-44.62
(주)아이비김영,339950,2021/12,0,0,0,0,0,0,0,0,0,0
(주)아이비김영,339950,2022/12,0.91,-7.37,0,7.98,-11.4,-1,3.61,8.9,0,-60.7
(주)아이센스,099190,2011/12,11.3,50.06,0,44.75,-12.79,41.84,16.7,38.03,23.66,29.39
(주)아이센스,099190,2012/12,11.53,25.91,0,23.56,-2.85,-8.35,15.41,27.49,15.05,-13.14
(주)아이센스,099190,2013/12,53.63,44.72,0,44.59,67.38,58.6,50.69,24.51,113.18,133.83
(주)아이센스,099190,2014/12,15.62,-14.14,0,8.06,25.56,-2.71,14.04,15.38,-22.4,-2.33
(주)아이센스,099190,2015/12,9.96,11.82,-0.59,17.92,0.97,-0.32,12.25,6.6,1.73,7.11
(주)아이센스,099190,2016/12,21.01,11.51,-60.25,19.91,22.46,50.07,13.37,29.97,19.33,32.38
(주)아이센스,099190,2017/12,7.58,22.41,-18.46,12.72,0.94,-7.92,8.77,18.49,-10.42,-11.45
(주)아이센스,099190,2018/12,7.68,3.42,-40.98,2.16,15.64,5,11.14,10.21,43.79,20.42
(주)아이센스,099190,2019/12,7.14,-0.05,-17.17,-0.16,16.45,3.68,9.75,9.74,3.57,10.11
(주)아이센스,099190,2020/12,13.7,2.12,-80.5,4.27,24,8.77,10.54,7.3,14.57,0.94
(주)아이센스,099190,2021/12,39.78,64.23,7.56,50.61,29.83,47.02,22.25,14.35,-5.17,14.35
(주)아이센스,099190,2022/12,4.75,3.81,-52.2,4.9,4.59,59.33,6.51,13.7,-36.59,-43.13
(주)아이스크림에듀,289010,2013/12,,,,,,,,,,
(주)아이스크림에듀,289010,2014/12,,,,,,,,,,
(주)아이스크림에듀,289010,2015/12,,,,,,,,,,
(주)아이스크림에듀,289010,2016/12,,,,,,,,,,
(주)아이스크림에듀,289010,2017/12,,,,,,,,,,
(주)아이스크림에듀,289010,2018/12,,,,,,,,,,
(주)아이스크림에듀,289010,2019/12,,,,,,,,,,
(주)아이스크림에듀,289010,2020/12,,,,,,,,,,
(주)아이스크림에듀,289010,2021/12,,,,,,,,,,
(주)아이스크림에듀,289010,2022/12,,,,,,,,,,
(주)아이씨디,040910,2011/09,,,,,,,,,,
(주)아이씨디,040910,2012/09,,,,,,,,,,
(주)아이씨디,040910,2013/09,,,,,,,,,,
(주)아이씨디,040910,2014/09,,,,,,,,,,
(주)아이씨디,040910,2015/09,,,,,,,,,,
(주)아이씨디,040910,2016/12,0,0,0,0,0,0,0,0,0,0
(주)아이씨디,040910,2017/12,-1.39,-2.19,0,-2.59,-0.74,-5.27,20.47,35.05,140.42,131.07
(주)아이씨디,040910,2018/12,-19.6,-0.59,0,-6.06,-26.73,139.29,-3.21,-24.97,19.85,6.49
(주)아이씨디,040910,2019/12,6.56,-7,-2.7,-6.05,15.07,70.62,11.92,-48.03,-62.62,-63.99
(주)아이씨디,040910,2020/12,14.39,-2.17,-2.77,33.38,3.93,-64.11,22.05,154.07,200.03,250.23
(주)아이씨디,040910,2021/12,-0.11,0.11,88.46,1.3,-1.1,69.84,-6.43,-62.53,-97.72,-96.58
(주)아이씨디,040910,2022/12,-13.03,14.57,-1.49,-8.68,-16.18,-16.83,-8.75,30.38,0,0
(주)아이씨에이치,368600,2017/12,,,,,,,,,,
(주)아이씨에이치,368600,2018/12,,,,,,,,,,
(주)아이씨에이치,368600,2019/12,,,,,,,,,,
(주)아이씨에이치,368600,2020/12,0,0,0,0,0,0,0,0,0,0
(주)아이씨에이치,368600,2021/12,60.35,66.72,0,62.57,57.86,98.13,225.8,59.06,324.45,110.18
