회사명,거래소코드,회계년도,총자본증가율(IFRS),유형자산증가율(IFRS),투자부동산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),자기자본증가율(IFRS),매출액증가율(IFRS),순이익증가율(IFRS),정상영업이익증가율(IFRS)
(주)대성하이텍,129920,2013/12,,,,,,,,,,
(주)대성하이텍,129920,2014/12,,,,,,,,,,
(주)대성하이텍,129920,2015/12,,,,,,,,,,
(주)대성하이텍,129920,2016/12,,,,,,,,,,
(주)대성하이텍,129920,2017/12,,,,,,,,,,
(주)대성하이텍,129920,2018/12,,,,,,,,,,
(주)대성하이텍,129920,2019/12,,,,,,,,,,
(주)대성하이텍,129920,2020/12,0,0,0,0,0,0,0,0,0,0
(주)대성하이텍,129920,2021/12,0,0,0,0,0,0,0,0,0,0
(주)대성하이텍,129920,2022/12,11.33,-3.85,0,3.46,16.33,17.49,138.13,9.63,-73.11,-4.9
(주)대원,007680,2011/12,,,,,,,,,,
(주)대원,007680,2012/12,,,,,,,,,,
(주)대원,007680,2013/12,,,,,,,,,,
(주)대원,007680,2014/12,,,,,,,,,,
(주)대원,007680,2015/12,0,0,0,0,0,0,0,0,0,0
(주)대원,007680,2016/12,8.17,-8.7,391.07,-29.77,54.88,-15.02,27.24,-8.03,1273.53,170.37
(주)대원,007680,2017/12,6.67,36.76,6.4,-10.33,16.16,21.85,15.33,15.03,-36.84,33.28
(주)대원,007680,2018/12,5.37,-4.39,61.51,-5.52,10.06,-40.92,13.41,22.56,40.39,25.48
(주)대원,007680,2019/12,2.61,2.48,79.47,47.6,-14.03,-62.55,1.64,-51.97,-73.75,-63.45
(주)대원,007680,2020/12,4.92,-42.72,-73.95,2.89,6.2,508.37,3.35,-4.84,-49.85,-22.86
(주)대원,007680,2021/12,6.29,63.28,-13.29,-17.88,21.17,30.42,10.6,81.49,287.1,229.11
(주)대원,007680,2022/12,3.66,-20.92,-2.31,-10.39,9.53,-18.25,6.41,27.25,27.86,-21.72
(주)대원모방,311840,2016/12,,,,,,,,,,
(주)대원모방,311840,2017/12,,,,,,,,,,
(주)대원모방,311840,2018/12,,,,,,,,,,
(주)대유,290380,2011/12,,,,,,,,,,
(주)대유,290380,2012/12,,,,,,,,,,
(주)대유,290380,2013/12,,,,,,,,,,
(주)대유,290380,2014/12,,,,,,,,,,
(주)대유,290380,2015/12,0,0,0,0,0,0,0,0,0,0
(주)대유,290380,2016/12,12.04,-0.82,-0.42,-0.49,22.44,2.59,14.32,6.95,30.42,-2.51
(주)대유,290380,2017/12,2.32,-0.86,-0.42,-3.54,6.28,-9.16,18.06,8.16,33.44,34.1
(주)대유,290380,2018/12,86.86,-0.65,-0.42,-0.21,140.2,23.41,107.42,0.88,10.98,2.45
(주)대유,290380,2019/12,6.51,19.87,-0.42,27.05,1.29,-0.51,3.98,3.24,-18.9,-24.27
(주)대유,290380,2020/12,30.43,10.02,-0.43,3.32,39.08,13.63,4.15,13.34,1.35,-13.66
(주)대유,290380,2021/12,21.24,31.79,-0.43,404.46,-69.64,12.88,20.31,8,30.03,39.82
(주)대유,290380,2022/12,24.14,114.74,-50.73,7.47,89.82,22.56,33.9,-2.68,0,-29.81
(주)대유에이피,290120,2018/12,,,,,,,,,,
(주)대유에이피,290120,2019/12,0,0,0,0,0,0,0,0,0,0
(주)대유에이피,290120,2020/12,34.31,14.94,0,63.39,5.89,9.02,1.46,-12.38,-63.57,7.56
(주)대유에이피,290120,2021/12,26.63,39.24,0,-7.69,78.39,31.56,26,0.7,204.17,-13.9
(주)대유에이피,290120,2022/12,3.09,-46.15,0,33.59,-20.7,28.91,20.16,19.6,79.26,44.98
(주)대창솔루션,096350,2011/12,0.8,-0.46,0,2.94,-5.49,0.22,0.32,10.47,-68.76,-61.59
(주)대창솔루션,096350,2012/12,-3.94,-5.92,0,0.76,-18.95,-29.45,-3.33,-12.63,0,-72.49
(주)대창솔루션,096350,2013/12,3.18,-11.87,0,-9.32,52.83,25.26,0.37,-29.75,0,0
(주)대창솔루션,096350,2014/12,-9.72,-1.97,0,-9.95,-9.16,-15.31,-20.57,29.76,0,0
(주)대창솔루션,096350,2015/12,-1.31,10.1,0,9.11,-25.64,7.47,-5.02,-30.46,0,0
(주)대창솔루션,096350,2016/12,-2.65,2.37,0,0.89,-14.8,-8.45,-12.04,-16.42,0,0
(주)대창솔루션,096350,2017/12,-7.37,-3.34,0,-3.36,-23.66,3.27,-3.86,-15.33,0,0
(주)대창솔루션,096350,2018/12,13.17,-3.04,0,-3.52,98.94,4.37,-10.67,4.07,0,0
(주)대창솔루션,096350,2019/12,0.57,-3.86,0,-3.1,9.69,-0.53,37.29,50.29,0,0
(주)대창솔루션,096350,2020/12,-23.17,-16.16,0,-18.03,-34.48,-21.23,-39.58,-47.42,0,0
(주)대창솔루션,096350,2021/12,-2.53,2.17,0,6.86,-28.37,0.85,-8.91,18.19,0,0
(주)대창솔루션,096350,2022/12,-2.95,-0.89,0,-5.34,6.88,16.67,-20.1,13.65,0,0
(주)대창스틸,140520,2011/12,0,0,0,0,0,0,0,0,0,0
(주)대창스틸,140520,2012/12,-2.94,4.87,-0.38,-3.5,-2.39,-9.03,0.69,-1.68,-51.67,-44.26
(주)대창스틸,140520,2013/12,-15.11,-7,-0.35,-8.18,-21.77,-29.26,3.06,-9.48,12.92,16.69
(주)대창스틸,140520,2014/12,-8.62,-2.91,-0.39,-1.83,-16.29,-1.71,9.56,-20.4,-23.92,-20.37
(주)대창스틸,140520,2015/12,8.95,23.44,-0.39,12.11,4.77,9.1,4.09,-13.57,80.54,-31.33
(주)대창스틸,140520,2016/12,-1.84,-2.2,-0.39,-0.94,-3.11,-25.47,-2.94,4.06,0,-90.96
(주)대창스틸,140520,2017/12,3.08,-3.3,-0.32,-1.96,10.37,24.31,7.29,2.29,0,885.83
(주)대창스틸,140520,2018/12,-1.8,-4.73,-0.38,2.58,-7.42,-28.14,-3.08,-6.71,0,-34.85
(주)대창스틸,140520,2019/12,2.57,-16.74,24.98,13.65,-13.21,7.74,-3.97,-13.44,0,49.24
(주)대창스틸,140520,2020/12,-4.4,-17.31,17.34,0.07,-12.75,-13.09,-10.43,-14.36,0,0
(주)대창스틸,140520,2021/12,6.62,1.96,-84.65,-15.6,54.16,-0.09,7.29,20.3,0,0
(주)대창스틸,140520,2022/12,-9.46,-3.65,54.01,-6.51,-12.91,13.08,26.66,33.5,495.21,-53.61
(주)대한과학,131220,2011/12,14.76,0.22,0,1.88,29.32,36.31,54.29,23.61,-22.39,-12.22
(주)대한과학,131220,2012/12,5.28,0.11,0,10.53,0.6,17.5,4.75,14.89,-26.76,-20.31
(주)대한과학,131220,2013/12,13.15,-2.43,0,6.01,20.14,21.1,4.41,-2.23,-50.82,-43.84
(주)대한과학,131220,2014/12,7.86,-2.28,0,-2.86,17.11,-15.73,15.89,-5.51,14.09,-21.69
(주)대한과학,131220,2015/12,-2.42,-1.24,0,4.94,-7.68,10.77,2.5,2.55,0,0
(주)대한과학,131220,2016/12,-4.98,-5.1,0,-6.87,-3.44,-3.25,5.16,3.54,0,0
(주)대한과학,131220,2017/12,-12.62,-3.92,0,-5.81,-17.97,-1.63,1.03,-18.42,-60.26,-5.45
(주)대한과학,131220,2018/12,1.47,3.95,0,3.51,-0.37,-1.99,10.03,7.33,138.24,26.44
(주)대한과학,131220,2019/12,9.97,15.42,0,10.31,9.66,10.58,6.97,13.81,-63.93,-9.77
(주)대한과학,131220,2020/12,-0.14,-1.61,0,-5.87,5.26,-2.76,2.56,7.76,156.06,63.96
(주)대한과학,131220,2021/12,19.33,16.58,0,16.53,21.69,23.48,8.63,4.61,150.79,103.12
(주)대한과학,131220,2022/12,7.21,-8.09,0,8.46,6.21,13.64,10.94,9.75,30.85,32.73
(주)대호특수강,021040,2011/12,-0.55,5.2,0,-2.94,0.33,18.79,-6.07,24.65,0,-53.13
(주)대호특수강,021040,2012/12,92.58,254.01,0,177.47,62.29,53.19,102.28,3.06,0,0
(주)대호특수강,021040,2013/12,-8.19,-4.48,0,-11.53,-6.15,4.78,-19.49,42.5,0,0
(주)대호특수강,021040,2014/12,-19.38,-11.46,0,-1.71,-29.54,-10.5,-5.84,-29.29,0,61.06
(주)대호특수강,021040,2015/12,-8.83,3.8,0,-3.88,-12.81,-32.98,5.23,-9.54,0,-17.21
(주)대호특수강,021040,2016/12,-8.46,-4.64,0,-7.87,-8.98,-18.17,13.66,-7.56,124.48,36.41
(주)대호특수강,021040,2017/12,7,12.09,0,2.78,10.79,27.16,68.58,10.57,-28.38,-13.99
(주)대호특수강,021040,2018/12,4.11,7.54,0,2.74,5.25,8.79,4.9,2.22,-47,-41.33
(주)대호특수강,021040,2019/12,-5.89,-3.47,0,-5.53,-6.18,-11.28,-0.38,-2.71,-67.39,-23.71
(주)대호특수강,021040,2020/12,-20.09,-6.56,0,-24.23,-16.7,-29.88,-29.28,-30.62,0,0
(주)대호특수강,021040,2021/12,61.18,-0.59,0,23.45,89.2,72.98,2.64,41.81,0,0
(주)대호특수강,021040,2022/12,-2.82,-0.99,0,2.12,-5.21,-11.05,-9.7,9.26,0,-94.99
(주)더 미동,161570,2012/12,,,,,,,,,,
(주)더 미동,161570,2013/12,0,0,0,0,0,0,0,0,0,0
(주)더 미동,161570,2014/12,5.94,109.25,0,38.98,4.59,-2.31,5.52,-12.23,-43.71,-69.12
(주)더 미동,161570,2015/12,52,-32.67,0,-14.42,55.62,55.43,31.58,10.73,-92.01,-70.05
(주)더 미동,161570,2016/12,-6.49,-30.96,0,1787.51,-60.13,-31.08,13.29,-29.07,0,0
(주)더 미동,161570,2017/12,-1.78,-61.96,0,0.16,-4.53,-72.53,0.88,-2.56,0,0
(주)더 미동,161570,2018/12,-30.05,3.33,0,-47.35,-4.36,55.23,-29.36,-30.47,0,3.44
(주)더 미동,161570,2019/12,-3.97,-39.45,0,25.91,-28.4,83.51,-4.4,25.55,0,-36.16
(주)더 미동,161570,2020/12,-38.16,-40.2,0,-60.56,-5.95,8.84,-40.3,7.01,0,0
(주)더 미동,161570,2021/12,14.45,118.22,0,94.26,-33.66,-56.83,3.23,-62.48,0,0
(주)더 미동,161570,2022/12,4.86,-34.97,0,-15.8,41.32,0,-12.36,-7.53,0,0
(주)더네이쳐홀딩스,298540,2016/12,,,,,,,,,,
(주)더네이쳐홀딩스,298540,2017/12,,,,,,,,,,
(주)더네이쳐홀딩스,298540,2018/12,0,0,0,0,0,0,0,0,0,0
(주)더네이쳐홀딩스,298540,2019/12,83.65,57.72,0,115.24,78.34,174.22,368.46,66.68,89.47,97.94
(주)더네이쳐홀딩스,298540,2020/12,94.33,452.55,0,282.5,56.19,17.89,118.24,23.4,148.42,38.34
(주)더네이쳐홀딩스,298540,2021/12,45.84,111.01,0,105.97,15.99,35.21,33.8,27.07,44.57,24.82
(주)더네이쳐홀딩스,298540,2022/12,36.93,6.39,0,73.43,4.75,49.8,31.04,27.72,19.77,27.26
(주)더블유게임즈,192080,2014/12,,,,,,,,,,
(주)더블유게임즈,192080,2015/12,0,0,0,0,0,0,0,0,0,0
(주)더블유게임즈,192080,2016/12,2.67,13.02,0,703.39,-15.32,0,2.7,26.72,42.97,41.83
(주)더블유게임즈,192080,2017/12,6.88,18.5,0,363.32,-79.94,0,6.99,3.91,-27.59,31.48
(주)더블유에스아이,299170,2018/12,,,,,,,,,,
(주)더블유에스아이,299170,2019/12,,,,,,,,,,
(주)더블유에스아이,299170,2020/12,0,0,0,0,0,0,0,0,0,0
(주)더블유에스아이,299170,2021/12,82.98,605.04,0,228.56,74.96,8.36,30.38,6.41,0,1.93
(주)더블유에스아이,299170,2022/12,9.5,389.66,-4.28,237.06,-14.03,7.71,13.98,-2.31,-41.28,-39.16
(주)더코디,224060,2011/12,0,0,0,0,0,0,0,0,0,0
(주)더코디,224060,2012/12,-29.07,30.3,0,-13.35,-36.6,-5.52,-44.78,-22.76,0,0
(주)더코디,224060,2013/12,31.24,-7.37,0,2.18,50.28,37.93,-25.79,8.71,0,0
(주)더코디,224060,2014/12,30.13,-6.58,0,-9.86,47.94,45.24,70.29,49.62,0,0
(주)더코디,224060,2015/12,-23.63,10.66,0,1.15,-30.36,-51.79,162.75,22.43,-23.24,5.61
(주)더코디,224060,2016/12,230.46,18.58,0,242.92,225.54,213.85,27.26,-5.5,0,0
(주)더코디,224060,2017/12,-4.1,-21.6,0,91.65,-43.85,-58.99,272.27,56.27,0,0
(주)더코디,224060,2018/12,46.52,102.34,0,56.99,31.69,-56.27,-2.95,-51.77,0,0
(주)더코디,224060,2019/12,6.98,-35.57,0,42.15,-52.41,174.55,3.85,-66.91,0,0
(주)더코디,224060,2020/12,-0.29,-11.2,0,-2.45,10.63,35.46,38.46,154.35,0,0
(주)더코디,224060,2021/12,-17.16,-5.22,0,-23.03,8.98,0.16,-23.33,62.15,0,0
(주)더코디,224060,2022/12,-15.44,-24.45,0,-32.53,38.27,6.71,-13.85,-55.87,0,0
(주)덕산테코피아,317330,2013/12,,,,,,,,,,
(주)덕산테코피아,317330,2014/12,,,,,,,,,,
(주)덕산테코피아,317330,2015/12,0,0,0,0,0,0,0,0,0,0
(주)덕산테코피아,317330,2016/12,113.16,164.16,0,150.91,36.68,36.63,40.34,6.3,12.2,-21.54
(주)덕산테코피아,317330,2017/12,32.19,2.23,0,-0.78,154.8,117.31,105.91,316.03,801.82,1026.4
(주)덕산테코피아,317330,2018/12,12.31,21.27,0,26.09,-7.64,10.76,43.4,-11.16,-12.28,-7.62
(주)덕산테코피아,317330,2019/12,86.13,35.68,0,73.81,110.48,13.71,136.66,-12.82,-40.75,-45.34
(주)덕산테코피아,317330,2020/12,6.18,11.03,0,7.19,4.53,20.46,8.39,26.75,15.71,7.79
(주)덕산테코피아,317330,2021/12,44.47,39.12,0,32.47,64.56,68.6,9.92,43.37,41.61,60.45
(주)덕산테코피아,317330,2022/12,13.79,36.14,0,51.37,-36.86,0.49,8.84,-1.3,-16.71,-38.83
(주)덕신하우징,090410,2011/12,,,,,,,,,,
(주)덕신하우징,090410,2012/12,,,,,,,,,,
(주)덕신하우징,090410,2013/12,0,0,0,0,0,0,0,0,0,0
(주)덕신하우징,090410,2014/12,7.67,17.97,-1.16,21.62,-2.48,-1.61,82.89,-13.2,-40.56,-21.22
(주)덕신하우징,090410,2015/12,22.72,7.23,-1.18,16.62,28.26,7.36,-0.12,18.59,-63.69,-60.33
(주)덕신하우징,090410,2016/12,11.31,21.09,-1.19,16.71,6.85,39.99,-20.8,11.89,0,0
(주)덕신하우징,090410,2017/12,-5.6,-1.12,-1.2,0.21,-10.84,-14.95,11.85,2.17,0,0
(주)덕신하우징,090410,2018/12,10.18,-1.47,210.02,3.94,16.5,8.14,13.96,6.69,21.53,41.7
(주)덕신하우징,090410,2019/12,-1.43,22.37,-2.78,20.43,-21.19,11.9,-0.13,11.1,-83.68,-75.6
(주)덕신하우징,090410,2020/12,7.27,5.58,-2.86,3.89,11.93,-50.4,-1.42,-17.94,0,0
(주)덕신하우징,090410,2021/12,19.94,-4.63,-2.95,-3.69,50.22,279.71,11.05,24.78,0,0
(주)덕신하우징,090410,2022/12,-8.94,0.42,-3.04,-0.15,-16.17,-43.64,9.07,27.43,182.3,456.39
(주)데이타솔루션,263800,2011/12,,,,,,,,,,
(주)데이타솔루션,263800,2012/12,,,,,,,,,,
(주)데이타솔루션,263800,2013/12,,,,,,,,,,
(주)데이타솔루션,263800,2014/12,,,,,,,,,,
(주)데이타솔루션,263800,2015/12,0,0,0,0,0,0,0,0,0,0
(주)데이타솔루션,263800,2016/12,80.54,-83.67,0,94.2,76,104.81,88.19,86.45,367.85,648.39
(주)데이타솔루션,263800,2017/12,56.59,76.13,-1.76,8.49,74.22,95.16,65.19,-10.69,-71.01,-85.85
(주)데이타솔루션,263800,2018/12,-14.78,-22.44,-1.79,-17.66,-14.13,-63.71,-11.83,8.97,0,0
(주)데이타솔루션,263800,2019/12,19.15,78.99,-1.82,11.69,20.78,97.95,-0.84,3.11,0,0
(주)데이타솔루션,263800,2020/12,13.25,99.43,-1.86,14.56,12.99,-69.48,3.24,-8.34,0,23.48
(주)데이타솔루션,263800,2021/12,5.48,-19.19,-1.89,24.16,1.65,88.02,7.05,8.35,137.56,87.92
(주)데이타솔루션,263800,2022/12,-7.56,-36.71,-1.93,-1.36,-9.11,58.95,10.83,-1.36,101.34,157.68
(주)데코앤이,017680,2011/12,-19.83,-8.47,-0.02,-17.04,-20.21,-15.66,-6.53,52.96,0,0
(주)데코앤이,017680,2012/12,-22.34,-13.39,-0.02,-2.93,-25.08,-18.44,0.39,-12.85,0,0
(주)데코앤이,017680,2013/12,9.48,-40.18,-0.02,49.1,2.21,-19.21,79.49,-20.09,0,0
(주)데코앤이,017680,2014/12,-45.09,-56.99,-16.13,-21.05,-51.52,-43.97,-17.69,-19.24,0,0
(주)데코앤이,017680,2015/12,6.1,-40.43,-77.37,26.1,-2.61,-34.32,43.9,-60.53,0,0
(주)데코앤이,017680,2016/12,-10.36,57.53,0,-26.81,-1.08,-20.97,-6.94,-1.59,0,-68.7
(주)데코앤이,017680,2017/12,-8.38,-2.07,0,18.74,-19.7,2.77,-22.33,-4.72,0,0
(주)데코앤이,017680,2018/12,37.87,18.91,0,24.44,46.16,6.03,7.55,-0.36,0,0
(주)덱스터스튜디오,206560,2013/12,,,,,,,,,,
(주)덱스터스튜디오,206560,2014/12,,,,,,,,,,
(주)덱스터스튜디오,206560,2015/12,0,0,0,0,0,0,0,0,0,0
(주)덱스터스튜디오,206560,2016/12,8.1,68.27,0,200.16,-17.57,0,5.81,21.96,7.39,-19.48
(주)덱스터스튜디오,206560,2017/12,3.92,5.62,0,60.72,-23.73,0,-47.99,-21.38,0,0
(주)덱스터스튜디오,206560,2018/12,-11.22,-17.99,0,-46.09,24.53,0,54.63,43.05,0,0
(주)덱스터스튜디오,206560,2019/12,-18.33,-18.31,0,36.89,-42.84,0,-12.78,7.15,0,0
(주)덱스터스튜디오,206560,2020/12,4.78,-29.65,0,-16.99,27.92,0,3.07,-37.08,0,0
(주)덱스터스튜디오,206560,2021/12,2.74,150.92,0,62.65,-38.6,0,1.94,26.39,0,0
(주)덱스터스튜디오,206560,2022/12,-4.6,-13.36,0,-18.38,20.6,0,-8.65,7.37,0,0
(주)덴티스,261200,2016/12,,,,,,,,,,
(주)덴티스,261200,2017/12,,,,,,,,,,
(주)덴티스,261200,2018/12,,,,,,,,,,
(주)덴티스,261200,2019/12,,,,,,,,,,
(주)덴티스,261200,2020/12,0,0,0,0,0,0,0,0,0,0
(주)덴티스,261200,2021/12,24.62,13.64,0,8.22,38.62,8.66,13.19,31.22,0,0
(주)덴티스,261200,2022/12,11.58,4.49,0,12,11.31,28.16,7.91,36.86,0,3387.89
(주)동구바이오제약,006620,2011/12,,,,,,,,,,
(주)동구바이오제약,006620,2012/12,,,,,,,,,,
(주)동구바이오제약,006620,2013/12,,,,,,,,,,
(주)동구바이오제약,006620,2014/12,,,,,,,,,,
(주)동구바이오제약,006620,2015/12,0,0,0,0,0,0,0,0,0,0
(주)동구바이오제약,006620,2016/12,7.4,-6.34,0,-7.88,29.51,-0.66,722.01,8.7,169.26,30.53
(주)동구바이오제약,006620,2017/12,15.74,-4.55,0,-6.19,38.32,13.93,70.56,15.75,0.3,25.92
(주)동구바이오제약,006620,2018/12,37.95,12.57,0,46.33,32.1,22.93,90.17,3.67,-58.29,-57.4
(주)동구바이오제약,006620,2019/12,27.28,18.24,0,33.76,22.27,17.87,18.8,19.46,230.48,13.8
(주)동구바이오제약,006620,2020/12,8.76,5.51,0,18.37,0.63,41.89,10.51,11.16,-39.47,17.81
(주)동구바이오제약,006620,2021/12,6.61,-2.79,0,21.07,-7.77,-0.03,5.78,11.43,2.04,17.62
(주)동구바이오제약,006620,2022/12,11.11,-1.16,0,1.33,23.89,25.89,1.98,25.34,-29.09,101.31
(주)동국알앤에스,075970,2011/12,-1.42,3.45,0,2.12,-6.54,25.35,2.16,-12.75,-18.87,2.97
(주)동국알앤에스,075970,2012/12,-16.41,-18.24,0,-12.26,-22.95,-42.96,-1.94,-17.55,-91.64,-11.98
(주)동국알앤에스,075970,2013/12,-6.91,0.39,0,-8.29,-4.44,0.53,-1.57,-11.06,45.57,-49.08
(주)동국알앤에스,075970,2014/12,-2.58,1.46,0,1.12,-8.95,7.99,-0.41,-5.96,265.63,-31.96
(주)동국알앤에스,075970,2015/12,-7.38,-30.5,0,-20.82,18.36,-14.25,-7,-25.48,0,0
(주)동국알앤에스,075970,2016/12,-8.05,-4.1,0,-3.47,-13.92,-16.33,1.4,-12,0,0
(주)동국알앤에스,075970,2017/12,-0.94,-0.41,0,-0.53,-1.53,31.89,0.42,2.56,77,56.33
(주)동국알앤에스,075970,2018/12,-0.46,-29.03,0,0.16,-1.35,-20.14,1.24,11.09,46.54,65.09
(주)동국알앤에스,075970,2019/12,-0.6,4.16,1.23,-0.22,-1.16,7.18,-0.56,-5.97,-54.48,-58.36
(주)동국알앤에스,075970,2020/12,-1.74,-3.69,-0.74,-1.46,-2.15,-15.8,-0.63,-11.06,-1.18,-16.19
(주)동국알앤에스,075970,2021/12,2.87,-3.16,5.9,6.72,-2.9,33.99,0.32,10.46,44.07,-9.27
(주)동국알앤에스,075970,2022/12,-0.93,11.54,-93.37,-12.73,18.5,11.73,1.43,17.65,32.55,85.01
(주)동국에스엔씨,100130,2011/12,6,18.17,0,13.02,0.83,46.63,-6.85,10.77,0,0
(주)동국에스엔씨,100130,2012/12,-5.92,9.68,0,22.78,-29.59,-51.01,3.31,19.77,0,0
(주)동국에스엔씨,100130,2013/12,6.91,-11.1,-0.24,-19.69,45.15,133.55,0.37,1.01,-34.88,296.82
(주)동국에스엔씨,100130,2014/12,1.8,3.87,-0.24,35.13,-24.71,-37.58,2.91,44.66,122.04,41.8
(주)동국에스엔씨,100130,2015/12,-1.66,5.31,-0.24,6.19,-12.86,18.23,7.93,4.12,114.45,22.44
(주)동국에스엔씨,100130,2016/12,7.04,12.48,0,-1.39,21.7,16.43,5.71,-1.6,-15.1,44.04
(주)동국에스엔씨,100130,2017/12,-0.1,1.21,0,-7.3,10.05,-32.54,0.49,-16.6,-53.14,-49.68
(주)동국에스엔씨,100130,2018/12,-7.09,-1.61,0,-3.85,-10.93,16.3,-3.26,-4.09,0,-78.33
(주)동국에스엔씨,100130,2019/12,8.57,-2,0,-13.76,37.18,41.25,2.38,5.27,0,480.25
(주)동국에스엔씨,100130,2020/12,-2.25,-2.76,0,-1.43,-2.91,-39.02,-0.95,-7.58,-75.55,-46.78
(주)동국에스엔씨,100130,2021/12,8.35,-3.19,0,6.41,9.93,140.41,4.4,-16.66,566.01,-85.23
(주)동국에스엔씨,100130,2022/12,17.1,23.04,0,73.38,-27.46,-22.55,-5.27,83.06,0,0
(주)동방선기,099410,2011/12,-0.8,2.28,0,2.6,-13.78,-49.02,0.73,0.08,-55.07,-40.29
(주)동방선기,099410,2012/12,0.19,-1.32,0.06,4.35,-18.73,-26.46,1.62,-21.28,0,0
(주)동방선기,099410,2013/12,10.15,-1.4,0,0.94,63.91,0.16,28.52,-22.28,0,0
(주)동방선기,099410,2014/12,-26.04,-26.35,0,-26.41,-24.74,7.2,-27.68,16.15,0,-34.99
(주)동방선기,099410,2015/12,-2.4,0.29,0,-3.24,0.54,-18.44,-2.28,28.87,0,68.64
(주)동방선기,099410,2016/12,-39.04,-2.1,0,-43.36,-24.45,10.82,9.32,-12.66,0,-14.44
(주)동방선기,099410,2017/12,-16.56,-3.33,0,-34.39,28.62,-22.94,-18.78,-33.93,0,0
(주)동방선기,099410,2018/12,-4.66,-2.38,0,-3.41,-6.28,17.47,-5.13,-11.62,0,0
(주)동방선기,099410,2019/12,2.11,0.62,0,0.92,3.71,24.05,-1.19,38.52,0,0
(주)동방선기,099410,2020/12,-6.13,-1.85,0,0.53,-14.77,-13.29,-2.8,-8.78,0,0
(주)동방선기,099410,2021/12,8.58,4.44,0,3.63,16.14,16.81,3.46,6.62,0,0
(주)동방선기,099410,2022/12,27.39,43.35,0,44.58,3.92,43.24,5.57,8.17,20.88,185.43
(주)동서,026960,2011/12,9.52,11.31,-1.12,44.71,-23.61,52.94,8.04,16.51,7.25,6.32
(주)동서,026960,2012/12,5.42,-2.04,72.51,-20.15,51.03,-19.73,7.53,3.52,7.36,-9.86
(주)동서,026960,2013/12,5.56,-2.86,5.44,-0.16,10.96,-1.03,6.11,1.02,-1.42,-0.52
(주)동서,026960,2014/12,3.2,-5.95,-0.42,-0.77,6.57,3.2,4.98,6.57,3.03,2.65
(주)동서,026960,2015/12,4.35,-3.21,-0.37,-0.63,8.28,13.39,3.73,1.89,-5.67,-12.12
(주)동성하이켐,013450,2011/12,16.1,-3.24,-62.77,-3.01,29.6,0.83,13.16,20.83,13.34,15.79
(주)동성하이켐,013450,2012/12,32.48,21.46,0,87.54,3.38,27.1,23.01,2.01,13.54,10.35
(주)동성하이켐,013450,2013/12,9.2,5,0,-30.3,47.09,15.83,12.6,2.6,-1.29,11.67
(주)동성하이켐,013450,2014/12,3.86,5.47,0,-1.26,6.19,-17.91,20.17,15.48,-44.35,0.75
(주)동성화인텍,033500,2011/12,-11.24,-5.68,-1.71,-5.54,-21.07,-17.3,-12.73,-2.07,0,-72.11
(주)동성화인텍,033500,2012/12,41.93,-2.78,-3.67,-3.34,135.26,247.72,13.63,34.77,0,259.27
(주)동성화인텍,033500,2013/12,0.59,2.79,-11.15,1.1,0.15,-17.54,13.93,71.04,-3.4,32.26
(주)동성화인텍,033500,2014/12,-5.95,0.79,-1.56,1.58,-12.4,-7.68,21.92,2.77,139.95,24.17
(주)동성화인텍,033500,2015/12,0.49,-2.71,-1.59,-1.68,2.64,4.72,10.06,-17.79,-39.74,-19.9
(주)동성화인텍,033500,2016/12,-0.39,-3.55,-1.48,-2.76,1.85,-15.99,7.96,-3.83,-12.4,-18.24
(주)동성화인텍,033500,2017/12,-21.48,-2.35,-19.72,-5.41,-36.06,-51.74,-33.93,-36.08,0,0
(주)동성화인텍,033500,2018/12,-6.07,-3.95,-1.37,-1.88,-11.69,50.53,-4.66,-12.84,0,0
(주)동성화인텍,033500,2019/12,25.99,-2.73,-1.7,-2.62,68.62,75.58,28.01,28.64,0,0
(주)동성화인텍,033500,2020/12,-5.99,1.4,-1.73,-2.13,-9.32,-2.6,13.29,62.38,18.57,72.94
(주)동성화인텍,033500,2021/12,19.81,-1.37,-1.76,-1.58,39.67,30.41,27.12,-6,10.92,-28.01
(주)동성화인텍,033500,2022/12,17.02,1.03,-0.64,1.61,27.11,37.15,4.79,19.31,-62.44,-52.85
(주)동아엘텍,088130,2011/12,-4.49,8.76,0,31.64,-19.95,-35.96,5.78,-13.18,-31.7,-39.96
(주)동아엘텍,088130,2012/12,27.13,12.97,0,6.55,41.61,0.25,3.78,-13.52,-83.56,-85.32
(주)동아엘텍,088130,2013/12,48.76,11.84,0,4.67,72.11,133.4,24.97,97.55,874.71,1167.54
(주)동아엘텍,088130,2014/12,1.02,122.16,-24.3,52.18,-15.45,21.38,9.78,38.44,8.74,18.6
(주)동아엘텍,088130,2015/12,2.41,9.29,84.99,15.1,-4.95,21.17,33.81,24.61,87.6,98.33
(주)동아엘텍,088130,2016/12,32.06,-4.19,-1.18,0.57,54.16,-4.69,10.04,-18.69,-21.13,-43.04
(주)동아엘텍,088130,2017/12,7.63,-6.78,-55.89,15.02,4.25,130.13,22.48,68.8,90.74,20.23
(주)동아엘텍,088130,2018/12,18.64,-8.28,68.61,25.3,15.28,353.7,7.41,5.43,-25.35,28.53
(주)동아엘텍,088130,2019/12,-4.01,-3.16,-3.36,7.94,-10.56,-76.11,7.07,-14.73,-24.91,-34.74
