회사명,거래소코드,회계년도,유동자산구성비율(IFRS),재고자산 대 유동자산비율(IFRS),유동자산 대 비유동자산비율(IFRS),당좌자산구성비율(IFRS),비유동자산구성비율(IFRS),자기자본구성비율(IFRS),타인자본구성비율(IFRS),비유동비율(IFRS),유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),매입채무 대 재고자산비율(IFRS),부채비율(IFRS),유동부채비율(IFRS),단기차입금 대 총차입금비율(IFRS),순운전자본비율(IFRS),차입금비율(IFRS),CASH FLOW 대 부채비율(IFRS),CASH FLOW 대 차입금비율(IFRS),CASH FLOW 대 총자본비율(IFRS),CASH FLOW 대 매출액비율(IFRS)
(주)정다운,208140,2014/12,,,,,,,,,,,,,,,,,,,,,
(주)정다운,224090,2014/12,27.44,14.98,37.81,23.33,72.56,32.39,67.61,224.05,81.23,69.06,31.38,14.35,208.77,104.3,45.06,-6.34,164.09,15.62,19.87,10.56,9.88
(주)정다운,224090,2015/12,39.94,14.46,66.5,34.17,60.06,40.91,59.09,146.8,108.89,93.15,34.66,1.16,144.42,89.65,59.18,3.26,121.4,11.2,13.33,6.62,5.96
(주)정다운,208140,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)정다운,208140,2016/12,51.54,19.41,106.37,41.54,48.46,49.83,50.17,97.25,138.36,111.51,8.3,0.91,100.7,74.77,74.59,14.29,82.17,-2.22,-2.72,-1.11,-1.13
(주)정다운,208140,2017/12,57.61,4.95,135.88,54.75,42.39,61.01,38.99,69.49,200.36,190.44,18.19,13.36,63.92,47.13,69.05,28.85,47.55,35.85,48.18,13.98,11.22
(주)정다운,208140,2018/12,57.35,14.88,134.46,48.82,42.65,50.91,49.09,83.77,156.63,133.33,10.59,15.42,96.41,71.91,71.02,20.73,75.44,31.44,40.17,15.43,15.28
(주)정다운,208140,2019/12,38.73,22.25,63.21,30.11,61.27,43.27,56.73,141.59,88.51,68.82,5.64,49.39,131.1,101.12,74.15,-5.03,101.65,15.29,19.72,8.67,8.58
(주)정다운,208140,2020/12,51.39,22.78,105.73,39.68,48.61,49.13,50.87,98.93,141.81,109.5,42.79,39.83,103.52,73.76,67.1,15.15,81.91,4.35,5.5,2.21,2.51
(주)정다운,208140,2021/12,58.97,9.38,143.72,53.44,41.03,53.77,46.23,76.31,163.46,148.13,49.89,84.56,85.98,67.1,73.7,22.89,64.61,21.09,28.06,9.75,9.5
(주)정다운,208140,2022/12,59.63,9.23,147.71,54.13,40.37,58.08,41.92,69.51,149.94,136.11,19.94,79.59,72.19,68.48,94.52,19.86,53.29,35.94,48.68,15.07,13.21
(주)정상제이엘에스,040420,2011/12,32.87,7.35,48.95,30.45,67.13,85.03,14.97,78.95,294.41,272.76,106.77,27.28,17.6,13.13,0,21.7,0,150.79,0,22.57,17.93
(주)정상제이엘에스,040420,2012/12,35.09,5.68,54.06,33.1,64.91,85.92,14.08,75.54,333.49,314.54,121.9,25.63,16.38,12.25,0,24.57,0,104.5,0,14.71,12.92
(주)정상제이엘에스,040420,2013/12,28.92,7.39,40.7,26.79,71.08,86.79,13.21,81.9,284.45,263.43,124.33,30.61,15.22,11.72,0,18.76,0,135.2,0,17.86,16.6
(주)정상제이엘에스,040420,2014/12,32.1,7.83,47.27,29.58,67.9,86.8,13.2,78.23,302.07,278.42,147.74,13.31,15.2,12.24,0,21.47,0,131.54,0,17.36,15.89
(주)정상제이엘에스,040420,2015/12,30.62,9.84,44.14,27.61,69.38,84.77,15.23,81.84,264.06,238.09,109.2,7.3,17.97,13.68,0,19.03,0,92.49,0,14.09,12.87
(주)정상제이엘에스,040420,2016/12,26.65,16.17,36.33,22.34,73.35,78.47,21.53,93.47,217.19,182.07,64.43,8.85,27.43,15.63,0,14.38,8.07,49.87,169.46,10.73,10.55
(주)정상제이엘에스,040420,2017/12,23.33,20.31,30.42,18.59,76.67,78.53,21.47,97.64,186.33,148.48,43.93,5.75,27.34,15.94,16.67,10.81,9.38,58.46,170.43,12.55,12.62
(주)정상제이엘에스,040420,2018/12,19.47,22.79,24.18,15.03,80.53,73.68,26.32,109.3,103.78,80.13,18.57,5.92,35.72,25.46,0,0.71,9.12,58.61,229.5,15.43,15.34
(주)정상제이엘에스,040420,2019/12,15.52,32.67,18.37,10.45,84.48,58.87,41.13,143.5,93.43,62.9,13.44,4.86,69.85,28.21,23.07,-1.09,43.36,28.81,46.4,11.85,14.43
(주)정상제이엘에스,040420,2020/12,16.91,29.93,20.35,11.85,83.09,64.67,35.33,128.48,119.25,83.56,45.2,2.75,54.63,21.93,11.38,2.73,33.01,41.04,67.93,14.5,17.03
(주)정상제이엘에스,040420,2021/12,26.58,12.64,36.2,23.22,73.42,64.73,35.27,113.42,83.52,72.95,36.15,5.61,54.48,49.16,93.25,-5.25,30.87,53.82,94.98,18.98,20.83
(주)정상제이엘에스,040420,2022/12,15.31,15.52,18.08,12.93,84.69,78.25,21.75,108.23,84.95,71.76,39.33,14.79,27.8,23.03,65.71,-2.71,5.65,112.86,554.88,24.55,22.08
(주)정원엔시스,045510,2011/12,62.1,18,163.83,50.92,37.9,25.42,74.58,149.13,91.24,74.81,0.45,218.03,293.46,267.79,97.63,-5.96,161.69,12.66,22.97,9.44,3.82
(주)정원엔시스,045510,2012/12,58.13,20.01,138.86,46.5,41.87,32.44,67.56,129.06,95.4,76.3,0.14,214.35,208.28,187.86,98.84,-2.8,103.03,5.16,10.42,3.48,1.58
(주)정원엔시스,045510,2013/12,53.56,20.72,115.31,42.46,46.44,30.69,69.31,151.34,86.34,68.45,0.96,336.17,225.84,202.11,0,-8.47,69.74,21.46,69.49,14.87,6.86
(주)정원엔시스,045510,2014/12,65.73,15.46,191.8,55.57,34.27,26.82,73.18,127.8,96.99,81.99,0.67,421.71,272.91,252.74,99.77,-2.04,76.64,6.56,23.35,4.8,2.71
(주)정원엔시스,045510,2015/12,69.03,18,222.93,56.61,30.97,34.47,65.53,89.83,114.3,93.72,1.59,287.55,190.09,175.21,99.84,8.64,63.62,-6.47,-19.33,-4.24,-2.41
(주)정원엔시스,045510,2016/12,67.11,13.62,204.04,57.97,32.89,52.19,47.81,63.02,175.83,151.89,19.43,349.49,91.6,73.13,12.28,28.94,12.08,5.23,39.68,2.5,1.18
(주)정원엔시스,045510,2017/12,61.76,1.22,161.51,61.01,38.24,55.26,44.74,69.2,184.66,182.41,8.16,1897.24,80.96,60.52,34.08,28.32,17.46,5.72,26.53,2.56,1.32
(주)정원엔시스,045510,2018/12,65.45,20.86,189.46,51.8,34.55,55.56,44.44,62.19,166.5,131.77,23.4,191.18,80,70.76,0,26.14,5.2,8.81,135.66,3.92,2.45
(주)정원엔시스,045510,2019/12,71.07,20.13,245.72,56.77,28.93,46.81,53.19,61.79,146.4,116.93,4.42,219.86,113.62,103.71,0,22.53,10.76,4.81,50.84,2.56,1.64
(주)정원엔시스,045510,2020/12,67.23,14.36,205.2,57.58,32.77,54.33,45.67,60.31,167.62,143.55,6.13,253.73,84.07,73.83,0,27.12,5.85,-5.01,-72.08,-2.29,-1.22
(주)정원엔시스,045510,2021/12,71.14,21.12,246.52,56.12,28.86,48.53,51.47,59.47,152.59,120.36,8.9,182.84,106.07,96.07,0,24.52,4.98,4.76,101.27,2.45,1.51
(주)정원엔시스,045510,2022/12,71.49,22.37,250.8,55.5,28.51,48.07,51.93,59.3,154.32,119.8,9.9,142.88,108.02,96.37,0,25.17,10.68,0.06,0.58,0.03,0.02
(주)제낙스,065620,2011/12,45.3,30.79,82.82,31.36,54.7,42.38,57.62,129.05,90.89,62.91,1.64,21.02,135.93,117.6,90.52,-4.54,115.65,-10.8,-12.69,-6.22,-10.86
(주)제낙스,065620,2012/12,45.55,39.66,83.66,27.49,54.45,47.42,52.58,114.82,110.65,66.77,5.75,6.96,110.88,86.81,81.09,4.38,95.85,-6.59,-7.62,-3.46,-7.72
(주)제낙스,065620,2013/12,20.22,31.28,25.34,13.89,79.78,52.25,47.75,152.69,51.54,35.41,3.39,11.41,91.38,75.08,80.81,-19.01,63.97,-3.62,-5.18,-1.73,-6.32
(주)제낙스,065620,2014/12,10.11,25.37,11.24,7.54,89.89,42.53,57.47,211.38,20.66,15.42,1.36,2.39,135.14,115.02,85.32,-38.81,99.41,0.75,1.02,0.43,2.26
(주)제낙스,065620,2015/12,7.64,26.52,8.27,5.61,92.36,57.93,42.07,159.43,19.75,14.51,0.78,14.58,72.62,66.78,95.36,-31.05,49.75,0.94,1.37,0.4,2.23
(주)제낙스,065620,2016/12,5.79,23.88,6.15,4.41,94.21,59.92,40.08,157.22,21.64,16.47,1.1,11.04,66.88,44.67,72.68,-20.97,56.62,-5.98,-7.06,-2.4,-25.63
(주)제낙스,065620,2017/12,13.76,7.9,15.96,12.67,86.24,74.02,25.98,116.51,80,73.68,10.28,3.65,35.1,23.24,75.54,-3.44,27.02,-17.09,-22.2,-4.44,-57.29
(주)제낙스,065620,2018/12,9.86,19.11,10.94,7.98,90.14,48.65,51.35,185.26,26.7,21.6,2.1,5.46,105.54,75.93,73.92,-27.08,95.85,-27.89,-30.71,-14.32,-100.38
(주)제낙스,065620,2019/12,14.32,16.52,16.72,11.96,85.68,22.84,77.16,375.12,19.89,16.61,9.52,1.44,337.83,315.27,99.28,-57.68,308.09,-23.79,-26.09,-18.36,-153.86
(주)제낙스,065620,2020/12,37.39,7.37,59.72,34.63,62.61,33.45,66.55,187.16,66.22,61.34,0.44,6.42,198.93,168.78,0,-19.07,130.83,-28,-42.57,-18.63,-141.77
(주)제넥신,095700,2011/12,38.08,0,61.49,38.08,61.92,61.34,38.66,100.95,113.97,113.97,33.93,0,63.02,54.47,0,4.67,42.62,-29.68,-43.88,-11.47,-171.21
(주)제넥신,095700,2012/12,33.23,0,49.76,33.23,66.77,72.32,27.68,92.33,333.42,333.42,70.58,0,38.28,13.78,24.36,23.26,26.85,-8.06,-11.49,-2.23,-22.62
(주)제넥신,095700,2013/12,15.99,1.67,19.03,15.72,84.01,68.59,31.41,122.49,56.89,55.94,20.43,2.82,45.8,40.98,0,-12.12,34.86,-14.33,-18.83,-4.5,-43.7
(주)제넥신,095700,2014/12,45.31,0.21,82.84,45.21,54.69,88.45,11.55,61.84,708.44,706.96,618.09,18.75,13.06,7.23,41.34,38.91,7.19,-0.87,-1.59,-0.1,-0.69
(주)제넥신,095700,2015/12,30.55,0.44,44,30.42,69.45,88.51,11.49,78.47,294.81,293.51,61.47,6.57,12.99,11.71,0,20.19,2.39,14.77,80.41,1.7,7.42
(주)제넥신,095700,2016/12,36.17,0.18,56.65,36.1,63.83,85.67,14.33,74.51,275.82,275.33,85.99,0,16.72,15.3,0,23.05,11.75,-8.85,-12.59,-1.27,-22.19
(주)제넥신,095700,2017/12,20.53,0,25.83,20.53,79.47,80.94,19.06,98.19,223.09,223.09,80.55,0,23.55,11.37,25.07,11.33,13.42,-54.98,-96.45,-10.48,-51.83
(주)제넥신,095700,2018/12,47.36,0,89.98,47.36,52.64,85.51,14.49,61.56,1639.62,1639.62,514.28,0,16.94,3.38,0,44.47,10.8,-42.5,-66.68,-6.16,-179.17
(주)제넥신,095700,2019/12,26.75,0,36.52,26.75,73.25,82.89,17.11,88.36,423.26,423.26,84.16,0,20.64,7.62,25.81,20.43,13.26,-50.29,-78.25,-8.6,-272.61
(주)제넥신,095700,2020/12,3.11,0,3.21,3.11,96.89,90.21,9.79,107.41,47.63,47.63,12.93,0,10.85,7.24,41.34,-3.42,4.88,-53.27,-118.4,-5.22,-172.83
(주)제넥신,095700,2021/12,7.91,0,8.6,7.91,92.09,82.15,17.85,112.09,84.86,84.86,36.02,0,21.72,11.35,21.84,-1.41,9.96,-13.9,-30.33,-2.48,-41.19
(주)제넥신,095700,2022/12,10.83,0,12.14,10.83,89.17,72.76,27.24,122.56,54.38,54.38,15.51,0,37.44,27.37,77.99,-9.08,29.26,-23.17,-29.65,-6.31,-156.45
(주)제넨바이오,072520,2011/12,65.94,11.14,193.63,58.6,34.06,54.73,45.27,62.23,161.78,143.77,22.21,171.82,82.71,74.47,89.55,25.18,50.78,-9.34,-15.21,-4.23,-3.54
(주)제넨바이오,072520,2012/12,63.76,14,175.93,54.84,36.24,50.84,49.16,71.28,137.45,118.21,21.44,200.71,96.68,91.24,93.85,17.37,51.73,15.41,28.8,7.57,4.68
(주)제넨바이오,072520,2013/12,58.6,17.35,141.55,48.43,41.4,52.02,47.98,79.59,332.04,274.43,22.03,140.57,92.24,33.93,0,40.95,53.63,14.02,24.11,6.73,3.79
(주)제넨바이오,072520,2014/12,39.01,22.36,63.95,30.28,60.99,26.45,73.55,230.59,57.7,44.8,0.22,194.84,278.05,255.56,96.8,-28.59,174.96,-4.8,-7.63,-3.53,-2.66
(주)제넨바이오,072520,2015/12,41.54,17.8,71.06,34.14,58.46,6.84,93.16,855.01,53.11,43.65,17.85,189.24,1362.55,1143.97,0,-36.68,801.66,-20.64,-35.09,-19.23,-13.25
(주)제넨바이오,072520,2016/12,14.62,12.96,17.12,12.72,85.38,37.06,62.94,230.42,23.22,20.21,1.61,280.45,169.86,169.91,0,-48.34,134.71,-37.76,-47.62,-23.77,-73.63
(주)제넨바이오,072520,2017/12,8.81,0,9.67,8.81,91.19,28.89,71.11,315.69,14.32,14.32,2.03,0,246.2,213.03,0,-52.72,196.76,-16.32,-20.42,-11.61,-34.06
(주)제넨바이오,072520,2018/12,34.95,3.68,53.73,33.67,65.05,45.23,54.77,143.82,89.73,86.44,59.76,8.48,121.09,86.12,75.07,-4,79.1,0.46,0.7,0.25,2.51
(주)제넨바이오,072520,2019/12,41.32,0,70.41,41.32,58.68,30.63,69.37,191.57,70.48,70.48,39.87,0,226.47,191.4,99.12,-17.31,135.32,-7.3,-12.22,-5.07,-36.52
(주)제넨바이오,072520,2020/12,31.47,0.04,45.92,31.46,68.53,51.1,48.9,134.12,80.4,80.37,34.2,5808.76,95.7,76.6,99.38,-7.67,54.81,-15.87,-27.71,-7.76,-63.7
(주)제넨바이오,072520,2021/12,10.89,0.51,12.23,10.84,89.11,66.18,33.82,134.65,38.25,38.05,9.65,1050.66,51.11,43.04,99.69,-17.59,18.75,-21.48,-58.53,-7.26,-110.47
(주)제넨바이오,072520,2022/12,14.93,0.76,17.55,14.81,85.07,48.63,51.37,174.94,42.79,42.46,4.86,555.34,105.63,71.74,55.83,-19.96,74.11,-18.12,-25.83,-9.31,-125.09
(주)제노레이,122310,2011/12,57.11,60.59,133.13,22.51,42.89,42.73,57.27,100.38,105.78,41.69,4.87,19.32,134.01,126.33,99.47,3.12,97.41,-2.23,-3.07,-1.28,-1.09
(주)제노레이,122310,2012/12,54.97,59.24,122.06,22.4,45.03,40.11,59.89,112.28,98.97,40.34,2.04,26.14,149.32,138.47,93.9,-0.57,111.37,1.19,1.6,0.71,0.61
(주)제노레이,122310,2013/12,57.97,54.26,137.91,26.51,42.03,43.17,56.83,97.37,121.17,55.42,2.82,21.07,131.65,110.82,79.87,10.13,103.49,6.85,8.71,3.89,3.05
(주)제노레이,122310,2014/12,59.25,38.38,145.42,36.51,40.75,41.84,58.16,97.38,170,104.75,39.6,33.94,138.98,83.29,50.7,24.4,112.43,12.74,15.75,7.41,7.61
(주)제노레이,122310,2015/12,58.71,39.29,142.19,35.64,41.29,47.96,52.04,86.09,198.44,120.47,26.19,28.56,108.5,61.69,46.48,29.12,87.47,16.93,21,8.81,8.55
(주)제노레이,122310,2016/12,62.8,39.51,168.82,37.99,37.2,45.5,54.5,81.76,155.7,94.18,22.09,24.42,119.78,88.65,82.27,22.47,77.49,14.95,23.11,8.15,7.55
(주)제노레이,122310,2017/12,64.34,45.27,180.42,35.21,35.66,65.31,34.69,54.6,237.45,129.96,37.08,21.53,53.12,41.49,73.37,37.24,33.55,30.08,47.63,10.43,9.44
(주)제노레이,122310,2018/12,74.18,34.02,287.27,48.95,25.82,78.08,21.92,33.07,430.89,284.32,101.73,20.69,28.08,22.05,60.24,56.96,13.08,45.64,97.95,10,10.8
(주)제노레이,122310,2019/12,74.51,31.98,292.25,50.68,25.49,76.44,23.56,33.35,385.45,262.16,92.92,21.6,30.83,25.29,69.34,55.18,15.94,47.31,91.49,11.15,14.07
(주)제노레이,122310,2020/12,74.01,35.82,284.69,47.5,25.99,78.01,21.99,33.32,368.18,236.31,104.04,15.58,28.19,25.77,89.82,53.9,17.73,48.97,77.87,10.77,15.34
(주)제노레이,122310,2021/12,71.63,30.05,252.53,50.11,28.37,79.53,20.47,35.67,369.99,258.82,100.27,9.55,25.74,24.34,94.39,52.27,16.74,58.19,89.46,11.91,16.32
(주)제노레이,122310,2022/12,63.98,40.59,177.61,38.01,36.02,82.81,17.19,43.5,388.57,230.83,22.02,6.44,20.76,19.88,96.55,47.51,11.64,82.73,147.49,14.22,18.64
(주)제노코,361390,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)제노코,361390,2014/12,,,,,,,,,,,,,,,,,,,,,
(주)제노코,361390,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)제노코,361390,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)제노코,361390,2017/12,,,,,,,,,,,,,,,,,,,,,
(주)제노코,361390,2018/12,,,,,,,,,,,,,,,,,,,,,
(주)제노코,361390,2019/12,,,,,,,,,,,,,,,,,,,,,
(주)제노코,361390,2020/12,84.66,22.76,552.03,65.39,15.34,28.6,71.4,53.63,124.33,96.03,55.38,82.64,249.67,238.11,99.28,16.57,34.49,31.19,225.74,22.27,18.73
(주)제노코,361390,2021/12,58.76,23.48,142.49,44.96,41.24,49.43,50.57,83.44,175.4,134.22,52.4,51.01,102.32,67.78,18.11,25.26,40.73,10.04,25.22,5.08,7.02
(주)제노코,361390,2022/12,57.73,24.78,136.57,43.42,42.27,53.38,46.62,79.19,147,110.58,69.41,45.77,87.34,73.57,22.43,18.46,16.38,17.34,92.47,8.09,10.1
(주)제노포커스,187420,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)제노포커스,187420,2014/12,47.77,3.96,91.46,45.88,52.23,56.44,43.56,92.54,230.54,221.41,152.12,37.27,77.18,36.71,46.17,27.05,69.7,-4.63,-5.13,-2.02,-7.24
(주)제노포커스,187420,2015/12,36.7,3.76,57.97,35.32,63.3,97.69,2.31,64.8,1926.51,1854.05,1541.42,53.04,2.36,1.95,0,34.79,0,140.47,0,3.24,21
(주)제노포커스,187420,2016/12,60.68,1.48,154.29,59.78,39.32,98.91,1.09,39.76,6874.68,6773.16,422.8,8.18,1.1,0.89,0,59.79,0,231.51,0,2.52,26.93
(주)제노포커스,187420,2017/12,47.04,2.48,88.83,45.88,52.96,99.31,0.69,53.32,10436.81,10178.48,1042.8,3.61,0.69,0.45,0,46.59,0,262.8,0,1.81,19.27
(주)제노포커스,187420,2018/12,28.3,8.86,39.47,25.8,71.7,94.85,5.15,75.59,1062.9,968.78,76.55,89.57,5.43,2.81,0,25.64,2.28,35.13,83.52,1.81,15.88
(주)제노포커스,187420,2019/12,28.56,6.94,39.97,26.57,71.44,81.02,18.98,88.18,246.34,229.24,24.92,148.88,23.42,14.31,58.79,16.97,17.13,5.28,7.23,1,5.34
(주)제노포커스,187420,2020/12,31,6.84,44.93,28.88,69,56.82,43.18,121.44,120.93,112.67,28.82,99.95,75.99,45.11,45.78,5.37,51.56,0.83,1.22,0.36,2.02
(주)제노포커스,187420,2021/12,22.53,11.42,29.09,19.96,77.47,64.52,35.48,120.06,113.93,100.91,2.49,12.5,54.98,30.65,51.21,2.75,48.01,-0.56,-0.65,-0.2,-1.89
(주)제노포커스,187420,2022/12,36.29,9.84,56.97,32.72,63.71,40.64,59.36,156.76,61.75,55.67,2.49,12.7,146.06,144.63,99.93,-22.48,122.48,-0.22,-0.27,-0.13,-0.94
(주)제놀루션,225220,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)제놀루션,225220,2014/12,,,,,,,,,,,,,,,,,,,,,
(주)제놀루션,225220,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)제놀루션,225220,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)제놀루션,225220,2017/12,,,,,,,,,,,,,,,,,,,,,
(주)제놀루션,225220,2018/12,,,,,,,,,,,,,,,,,,,,,
(주)제놀루션,225220,2019/12,40.65,10.68,68.49,36.31,59.35,19.65,80.35,302.03,66.07,59.02,43.77,15.31,408.9,313.1,64.4,-20.87,218.44,-0.75,-1.4,-0.6,-2.04
(주)제놀루션,225220,2020/12,75.74,4.9,312.15,72.02,24.26,73.16,26.84,33.16,400.66,381.01,277.58,19.35,36.68,25.84,1.69,56.83,11.03,102.06,339.38,27.39,26.9
(주)제놀루션,225220,2021/12,60.74,2.99,154.71,58.92,39.26,86.58,13.42,45.34,455.91,442.26,268.14,29.25,15.5,15.39,0,47.42,3.58,281.45,1219.12,37.76,49.22
(주)제놀루션,225220,2022/12,47.65,7.41,91.04,44.12,52.35,82.74,17.26,63.27,1174.57,1087.48,157.23,4.74,20.86,4.9,10.81,43.6,17.83,99.43,116.32,17.16,51.57
(주)제닉,123330,2011/12,57.3,13.48,134.22,49.58,42.7,78.94,21.06,54.09,290.8,251.6,45.34,96.83,26.68,24.96,77.36,37.6,0.86,101.52,3154.67,21.38,11.94
(주)제닉,123330,2012/12,53.31,15.6,114.19,45,46.69,89.32,10.68,52.27,557.18,470.25,118.38,45.88,11.96,10.71,0,43.74,0,146.2,0,15.61,10.87
(주)제닉,123330,2013/12,43.55,25.52,77.16,32.44,56.45,83.13,16.87,67.9,366.12,272.69,11.61,45.24,20.29,14.31,32.34,31.66,5.55,51.4,187.87,8.67,9.17
(주)제닉,123330,2014/12,41.49,25.73,70.9,30.81,58.51,74.18,25.82,78.88,340.99,253.24,54.97,63.7,34.81,16.4,0,29.32,15.05,34,78.63,8.78,10.59
(주)제닉,123330,2015/12,36.51,28.09,57.51,26.26,63.49,75.27,24.73,84.34,334.63,240.64,79.22,46.37,32.85,14.49,5.01,25.6,14.28,27.96,64.31,6.91,8.48
(주)제닉,123330,2016/12,35.57,26.21,55.21,26.25,64.43,80.51,19.49,80.02,385.55,284.49,179.69,16.52,24.21,11.46,15.79,26.35,12.6,27.56,52.96,5.37,6.8
(주)제닉,123330,2017/12,33.45,40.7,50.27,19.84,66.55,73.72,26.28,90.26,177.31,105.14,43.34,15.64,35.64,25.59,61.23,14.59,21.22,-0.99,-1.65,-0.26,-0.39
(주)제닉,123330,2018/12,49.91,36.78,99.65,31.56,50.09,75.03,24.97,66.76,209.34,132.35,52.04,10.59,33.28,31.78,0,26.07,20.1,-49.38,-81.77,-12.33,-13.2
(주)제닉,123330,2019/12,49.39,30.05,97.57,34.55,50.61,19.78,80.22,255.93,62.21,43.52,12.14,22.98,405.64,401.41,91,-30,47.1,-4.66,-40.09,-3.73,-3.24
(주)제닉,123330,2020/12,41.81,34.49,71.86,27.39,58.19,44.66,55.34,130.28,119.67,78.39,30.61,18.44,123.9,78.23,59.07,6.87,103.36,14.3,17.14,7.91,9.39
(주)제닉,123330,2021/12,63.35,21.8,172.87,49.54,36.65,42.5,57.5,86.22,183.31,143.35,106.1,11.75,135.28,81.31,49.71,28.79,106.11,10.76,13.72,6.19,7.32
(주)제닉,123330,2022/12,48.74,30.1,95.1,34.07,51.26,52.54,47.46,97.56,103.85,72.6,20.53,18.67,90.33,89.33,99.49,1.81,69.48,12.48,16.23,5.92,5.72
(주)제로투세븐,159580,2011/12,84.21,65.68,533.46,28.9,15.79,26.18,73.82,60.31,115.46,39.63,4.54,51.77,282.02,278.64,0,11.28,59.3,-3.06,-14.58,-2.26,-0.83
(주)제로투세븐,159580,2012/12,84.23,70.09,534.08,25.19,15.77,32.57,67.43,48.43,127.68,38.18,7.26,40.54,207.06,202.57,0,18.26,49.31,-1.06,-4.44,-0.71,-0.23
(주)제로투세븐,159580,2013/12,86.21,60.03,625.11,34.46,13.79,58.74,41.26,23.48,217.15,86.79,29.95,33.16,70.23,67.58,0,46.51,0,-5.23,0,-2.16,-0.83
(주)제로투세븐,159580,2014/12,85.32,67.29,581.06,27.91,14.68,53.13,46.87,27.63,189.07,61.84,9.25,28.85,88.21,84.93,0,40.19,12.9,-22.04,-150.66,-10.33,-4.32
(주)제로투세븐,159580,2015/12,81.14,60.41,430.28,32.13,18.86,45.2,54.8,41.72,188.63,74.68,0.44,31.05,121.24,95.17,48.98,38.13,43.07,-22.47,-63.26,-12.31,-5.2
(주)제로투세븐,159580,2016/12,77.05,63.91,335.69,27.8,22.95,34.77,65.23,66.01,220.07,79.42,21.62,35.85,187.61,100.69,0,42.04,81.62,-8.41,-19.32,-5.48,-2.91
(주)제로투세븐,159580,2017/12,84.3,56.4,536.74,36.76,15.7,29.79,70.21,52.71,255.09,111.23,35.77,30.29,235.65,110.92,0,51.25,123.35,1.48,2.83,1.04,0.52
(주)제로투세븐,159580,2018/12,62.66,49.16,167.81,31.86,37.34,48.51,51.49,76.98,155.52,79.07,35.67,41.12,106.15,83.06,66.67,22.37,48.98,5.78,12.53,2.98,2.4
(주)제로투세븐,159580,2019/12,54.46,55.14,119.58,24.43,45.54,57.36,42.64,79.4,153.21,68.73,17.08,37.48,74.34,61.97,80.18,18.91,26.94,17.11,47.21,7.3,4.23
(주)제로투세븐,159580,2020/12,46.89,51.53,88.28,22.73,53.11,65.29,34.71,81.34,165.41,80.18,44.4,52.43,53.15,43.41,72.86,18.54,15.5,44.52,152.66,15.45,12.03
(주)제로투세븐,159580,2021/12,45.62,53.75,83.9,21.1,54.38,75.7,24.3,71.84,250.31,115.76,62.2,24,32.1,24.08,76.66,27.4,13.91,41.36,95.44,10.05,8.78
(주)제로투세븐,159580,2022/12,50.21,35.33,100.84,32.47,49.79,79.64,20.36,62.52,262.18,169.55,64.64,46.68,25.57,24.05,89.68,31.06,10.55,26.71,64.76,5.44,5.97
(주)제우스,079370,2011/12,61.2,27.02,157.72,44.66,38.8,64.66,35.34,60.01,173.16,126.37,11.17,108.02,54.66,54.66,0,25.86,9.95,-8.94,-49.12,-3.16,-2.14
(주)제우스,079370,2012/12,54.25,23.32,118.56,41.6,45.75,77.65,22.35,58.92,242.71,186.12,15.85,63.56,28.78,28.78,0,31.9,6.32,32.79,149.26,7.33,8.47
(주)제우스,079370,2013/12,59.72,40.4,148.26,35.6,40.28,67.77,32.23,59.44,199.4,118.85,28.81,66.5,47.56,44.2,73.25,29.77,11.79,22.66,91.45,7.3,8.04
(주)제우스,079370,2014/12,50.81,28.32,103.3,36.42,49.19,66.13,33.87,74.38,174.74,125.25,16.69,108.34,51.22,43.97,60,21.73,18.12,23.42,66.2,7.93,8.27
(주)제우스,079370,2015/12,54.11,25.85,117.92,40.12,45.89,68.05,31.95,67.44,170.66,126.54,36.02,101.95,46.95,46.59,0,22.4,12.86,25.56,93.27,8.17,7.41
(주)제우스,079370,2016/12,56.12,20.71,127.91,44.5,43.88,67.66,32.34,64.84,178.64,141.64,12.16,131.83,47.79,46.43,95.16,24.71,15.28,17.04,53.29,5.51,5.78
(주)제우스,079370,2017/12,56.27,29.06,128.67,39.92,43.73,60.07,39.93,72.8,155.45,110.27,4.65,89.95,66.48,60.26,79.44,20.07,26.4,12.13,30.54,4.84,4.57
(주)제우스,079370,2018/12,58.68,31.69,142,40.08,41.32,59.67,40.33,69.25,157.5,107.59,7.4,60.96,67.58,62.43,81.07,21.42,24.7,6.12,16.75,2.47,2.23
(주)제우스,079370,2019/12,51.57,36.78,106.48,32.6,48.43,67.55,32.45,71.69,170.3,107.66,8.69,64.76,48.03,44.82,84.51,21.29,20.59,4.1,9.57,1.33,1.68
(주)제우스,079370,2020/12,39.43,28.78,65.1,28.08,60.57,60.98,39.02,99.33,137.34,97.81,26.67,71.19,64,47.09,56,10.72,37.47,14.33,24.48,5.59,7.46
