회사명,거래소코드,회계년도,총자본회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),매입채무회전률(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),유형자산회전율(IFRS연결),순운전자본회전률(IFRS연결)
대성산업(주),128820,2014/12,0.54,4.91,0.61,17.78,1.71,1.83,25.05,14.69,1.55,0.62
대성산업(주),128820,2015/12,0.64,14.43,0.67,10.48,1.76,1.89,25.96,16.14,1.9,0.58
대성산업(주),128820,2016/12,0.77,8.4,0.85,5.89,4.82,6.14,22.54,17.2,1.65,0.96
대성산업(주),128820,2017/12,0.87,3.8,1.13,6.12,4.11,4.89,25.76,19.54,1.67,1.03
대성산업(주),128820,2018/12,0.86,2.21,1.4,8.01,4.03,4.72,27.56,18.45,1.46,1.37
대성산업(주),128820,2019/12,0.82,2.07,1.35,11.77,4.7,5.92,22.76,18.96,1.29,1.63
대성산업(주),128820,2020/12,0.79,1.94,1.34,19.17,4.27,5.71,16.96,18.91,1.2,1.73
대성산업(주),128820,2021/12,0.82,2.38,1.25,20.13,4.29,5.69,17.31,14.41,1.22,2.27
대성산업(주),128820,2022/12,1.08,3.44,1.57,18.48,5.15,6.62,23.22,14.02,1.65,2.99
대성에너지(주),117580,2011/12,,,,,,,,,,
대성에너지(주),117580,2012/12,,,,,,,,,,
대성에너지(주),117580,2013/12,,,,,,,,,,
대성에너지(주),117580,2014/12,,,,,,,,,,
대성에너지(주),117580,2015/12,,,,,,,,,,
대성에너지(주),117580,2016/12,,,,,,,,,,
대성에너지(주),117580,2017/12,,,,,,,,,,
대성에너지(주),117580,2018/12,1.18,2.55,2.19,4.12,3.62,3.63,1528.51,4.72,1.82,1.79
대성에너지(주),117580,2019/12,1.15,2.55,2.09,4.15,3.66,3.67,1333.48,4.74,1.78,1.78
대성에너지(주),117580,2020/12,1.06,2.39,1.91,4.23,3.59,3.61,866.35,4.69,1.64,1.61
대성에너지(주),117580,2021/12,1.07,2.44,1.9,4.13,3.54,3.56,553.51,4.73,1.65,1.6
대성에너지(주),117580,2022/12,1.29,3.24,2.16,3.92,3.8,3.82,576.98,4.9,2.13,1.81
대성홀딩스(주),016710,2011/12,1.17,2.44,2.24,4.79,3.17,3.19,413.96,5.71,3.05,1.62
대성홀딩스(주),016710,2012/12,1.18,2.54,2.22,4.61,2.99,3.01,404.11,5.59,3.21,1.6
대성홀딩스(주),016710,2013/12,1.16,2.63,2.08,4.65,2.77,2.79,355.37,5.62,3.3,1.53
대성홀딩스(주),016710,2014/12,1.09,2.51,1.94,4.52,2.61,2.63,326.53,5.38,3.2,1.41
대성홀딩스(주),016710,2015/12,0.91,2,1.66,4.22,2.31,2.33,282.55,4.96,2.55,1.23
대성홀딩스(주),016710,2016/12,0.79,1.65,1.5,4.48,2.21,2.23,256.15,5.16,2.04,1.23
대성홀딩스(주),016710,2017/12,0.81,1.7,1.54,4.59,2.43,2.44,407.99,5.1,1.98,1.3
대성홀딩스(주),016710,2018/12,0.82,1.73,1.56,4.44,2.6,2.61,787.44,4.87,1.93,1.34
대성홀딩스(주),016710,2019/12,0.82,1.71,1.56,4.43,2.83,2.84,1177.67,4.93,1.87,1.43
대성홀딩스(주),016710,2020/12,0.77,1.59,1.49,4.53,2.88,2.89,869.28,4.94,1.73,1.37
대성홀딩스(주),016710,2021/12,0.78,1.6,1.51,4.52,2.84,2.86,608.9,4.97,1.76,1.44
대성홀딩스(주),016710,2022/12,0.95,2.09,1.75,4.28,2.89,2.9,650.66,5.07,2.28,1.52
대영포장(주),014160,2011/12,,,,,,,,,,
대영포장(주),014160,2012/12,,,,,,,,,,
대영포장(주),014160,2013/12,,,,,,,,,,
대영포장(주),014160,2014/12,,,,,,,,,,
대영포장(주),014160,2015/12,,,,,,,,,,
대영포장(주),014160,2016/12,,,,,,,,,,
대영포장(주),014160,2017/12,,,,,,,,,,
대영포장(주),014160,2018/12,,,,,,,,,,
대영포장(주),014160,2019/12,,,,,,,,,,
대영포장(주),014160,2020/12,,,,,,,,,,
대영포장(주),014160,2021/12,,,,,,,,,,
대영포장(주),014160,2022/12,,,,,,,,,,
대우자동차판매(주),004550,2011/12,0.03,0.25,0.03,0.61,0.14,0.16,1.09,0.48,0.38,0.04
대우전자부품(주),009320,2011/12,0.55,1.13,1.07,7.5,2.24,3.19,7.53,5.26,0.83,1.22
대우전자부품(주),009320,2012/12,0.58,1.29,1.06,4.63,2.01,2.87,6.74,4.24,0.87,1.02
대우전자부품(주),009320,2013/12,0.62,1.66,0.98,4.78,1.42,1.82,6.59,4.27,1.19,0.75
대우전자부품(주),009320,2014/12,0.63,1.62,1.04,6.76,1.57,1.99,7.54,4.27,1.18,0.76
대우전자부품(주),009320,2015/12,0.81,1.82,1.46,6.96,2.52,3.52,8.84,4.81,1.29,1.1
대우전자부품(주),009320,2016/12,0.82,1.66,1.62,6.36,2.28,3.16,8.2,4.53,1.39,1.12
대우전자부품(주),009320,2017/12,0.86,1.58,1.91,8.76,2.5,3.48,8.9,5.02,1.47,1.27
대우전자부품(주),009320,2018/12,,,,,,,,,,
대우전자부품(주),009320,2019/12,,,,,,,,,,
대우전자부품(주),009320,2020/12,,,,,,,,,,
대우전자부품(주),009320,2021/12,,,,,,,,,,
대우전자부품(주),009320,2022/12,,,,,,,,,,
대우조선해양(주),042660,2011/12,0.86,3.4,1.14,0,1.77,1.95,18.73,0,2.34,0.8
대우조선해양(주),042660,2012/12,0.85,3.33,1.13,0,1.92,2.23,13.89,85.23,2.13,0.84
대우조선해양(주),042660,2013/12,0.9,4.29,1.14,0,1.9,2.25,12.26,38.6,2.35,0.87
대우조선해양(주),042660,2014/12,0.9,6.29,1.05,37.82,1.68,2.03,9.73,42.08,2.5,0.79
대우조선해양(주),042660,2015/12,0.84,11.67,0.91,13.86,1.52,1.9,7.66,40.55,2.56,0.66
대우조선해양(주),042660,2016/12,0.76,20.06,0.78,12.69,1.39,1.67,8.31,33.62,2.32,0.56
대우조선해양(주),042660,2017/12,0.84,6.08,0.97,16.43,1.52,1.73,12.24,31.59,2.41,0.67
대우조선해양(주),042660,2018/12,0.83,2.82,1.17,13.74,1.38,1.62,9.23,18.25,2.46,0.76
대우조선해양(주),042660,2019/12,0.72,2.2,1.07,13.53,1.18,1.43,6.67,16.7,2.22,0.69
대우조선해양(주),042660,2020/12,0.65,1.84,1.01,13.62,1.1,1.31,6.62,15.18,1.91,0.62
대우조선해양(주),042660,2021/12,0.43,1.47,0.6,9.62,0.72,0.87,4.27,10.69,1.26,0.36
대우조선해양(주),042660,2022/12,0.43,3.28,0.49,8.97,0.68,0.89,2.91,16.75,1.34,0.3
대원강업(주),000430,2011/12,1.11,2.69,1.9,6.19,2.94,4.37,8.96,5.39,1.96,1.34
대원강업(주),000430,2012/12,1.03,2.33,1.85,5.84,2.72,4.05,8.31,5.07,1.8,1.24
대원강업(주),000430,2013/12,0.94,2.15,1.66,5.68,2.64,3.8,8.67,5.08,1.57,1.15
대원강업(주),000430,2014/12,0.89,2.11,1.54,6.25,2.57,3.57,9.18,5.21,1.48,1.1
대원강업(주),000430,2015/12,0.88,2.02,1.55,6.83,2.58,3.58,9.23,5.1,1.46,1.12
대원강업(주),000430,2016/12,0.88,2.02,1.56,6.51,2.48,3.28,10.16,4.64,1.5,1.1
대원강업(주),000430,2017/12,0.84,1.85,1.53,6.06,2.35,3.01,10.71,4.4,1.43,1.07
대원강업(주),000430,2018/12,0.88,1.76,1.77,6.21,2.64,3.5,10.73,5.25,1.45,1.26
대원강업(주),000430,2019/12,0.9,1.66,1.97,7.59,2.85,3.83,11.15,5.95,1.47,1.35
대원강업(주),000430,2020/12,0.83,1.49,1.9,8.37,2.64,3.53,10.5,5.48,1.41,1.24
대원강업(주),000430,2021/12,0.88,1.49,2.12,8.58,2.49,3.63,7.9,5.79,1.7,1.25
대원강업(주),000430,2022/12,1.03,1.74,2.5,9.81,2.82,4.04,9.31,6.57,2.08,1.42
대원전선(주),006340,2011/12,2.24,7.13,3.26,5.25,2.69,3.08,20.88,3.86,14.23,1.57
대원전선(주),006340,2012/12,2.08,6.28,3.12,6.42,2.49,2.87,18.79,3.16,13.55,1.42
대원전선(주),006340,2013/12,2.19,6.57,3.28,7.1,2.82,3.3,19.29,3.74,10.29,1.58
대원전선(주),006340,2014/12,1.91,5.49,2.94,6.95,2.71,3.32,14.79,3.8,6.93,1.51
대원전선(주),006340,2015/12,2.09,5.62,3.32,8.34,3.08,3.72,17.93,4.25,6.94,1.71
대원전선(주),006340,2016/12,1.93,5.17,3.08,6.86,2.92,3.38,21.4,3.78,6.18,1.58
대원전선(주),006340,2017/12,2.27,6.21,3.58,6.77,3.14,3.79,18.31,4.33,9.36,1.73
대원전선(주),006340,2018/12,2.08,5.31,3.41,6.39,2.67,3.32,13.54,3.87,10.96,1.55
대원전선(주),006340,2019/12,2.11,4.96,3.66,7.08,2.77,3.39,15.03,3.72,9.73,1.66
대원전선(주),006340,2020/12,1.93,4.43,3.4,6.31,2.58,3.14,14.44,3.38,8.54,1.55
대원전선(주),006340,2021/12,2.2,5.49,3.66,6.35,2.82,3.4,16.62,3.7,11.33,1.66
대원전선(주),006340,2022/12,2.31,6.28,3.66,5.79,2.84,3.45,16.09,4.02,13.64,1.65
대원제약(주),003220,2011/12,1.02,1.39,3.88,44.12,2.02,2.54,9.85,4.23,2.6,1.46
대원제약(주),003220,2012/12,0.96,1.27,3.91,27.07,1.92,2.51,8.18,4.53,2.42,1.43
대원제약(주),003220,2013/12,1.03,1.35,4.47,27.64,2,2.74,7.42,5.56,2.62,1.53
대원제약(주),003220,2014/12,1.07,1.41,4.39,40.67,2.07,3.05,6.45,6.76,2.6,1.57
대원제약(주),003220,2015/12,1.15,1.53,4.69,49.75,2.39,3.68,6.79,8,2.6,1.78
대원제약(주),003220,2016/12,1.18,1.55,4.88,46.89,2.62,4.3,6.7,8.2,2.52,1.93
대원제약(주),003220,2017/12,1.2,1.61,4.75,59.13,2.78,4.7,6.83,7.28,2.54,2
대원제약(주),003220,2018/12,1.14,1.63,3.79,51.84,2.83,4.74,7.03,7.14,2.36,1.92
대원제약(주),003220,2019/12,1.05,1.64,2.95,40.23,2.78,4.82,6.59,8.06,2.18,1.83
대원제약(주),003220,2020/12,0.93,1.48,2.51,31.44,2.58,5.02,5.32,7.91,1.98,1.73
대원제약(주),003220,2021/12,0.82,1.62,1.68,20.57,1.96,3.2,5.08,6.8,2.16,1.25
대원제약(주),003220,2022/12,1.08,2.05,2.3,26.02,2.47,4.24,5.93,8.35,2.99,1.55
대원화성(주),024890,2011/12,1.09,2.87,1.76,7.24,2.42,3.66,7.14,4.32,2.17,1.12
대원화성(주),024890,2012/12,1.11,3.26,1.67,7.54,2.5,4.07,6.45,4.8,2.19,1.15
대원화성(주),024890,2013/12,0.99,3.02,1.47,7.09,2.07,3.36,5.37,3.87,2.1,0.98
대원화성(주),024890,2014/12,1.16,3.24,1.81,8.74,2.21,3.38,6.38,3.79,2.66,1.07
대원화성(주),024890,2015/12,1.18,2.64,2.14,10.58,2.06,2.88,7.24,3.34,2.95,1.14
대원화성(주),024890,2016/12,0.95,1.84,1.97,9.72,1.56,2.1,6.13,2.63,2.54,0.95
대원화성(주),024890,2017/12,0.92,1.65,2.06,10.92,1.5,2.03,5.69,2.66,2.46,0.93
대원화성(주),024890,2018/12,0.92,1.57,2.23,12.64,1.54,2.11,5.7,2.86,2.41,0.97
대원화성(주),024890,2019/12,1.04,1.74,2.59,13.12,1.95,2.76,6.65,4.43,2.75,1.21
대원화성(주),024890,2020/12,0.84,1.4,2.08,10.45,1.76,2.67,5.18,4.92,2.27,1.03
대원화성(주),024890,2021/12,0.85,1.54,1.91,10.32,1.69,2.68,4.57,4.66,2.42,0.95
대원화성(주),024890,2022/12,1.1,2.2,2.2,12.5,2.01,3.3,5.14,5.46,3.16,1.11
대창단조(주),015230,2011/12,2.56,5.06,5.2,19.76,3.93,7.14,8.77,8.47,9.19,2.34
대창단조(주),015230,2012/12,2.13,3.33,5.95,17.32,3.28,5.6,7.95,8.14,7.69,2.25
대창단조(주),015230,2013/12,1.73,2.31,6.88,15.19,2.6,3.93,7.67,8.6,6.53,1.99
대창단조(주),015230,2014/12,1.45,1.9,6.04,13.19,2.16,3.12,7.03,7.78,5.24,1.67
대창단조(주),015230,2015/12,1.22,1.6,5.16,13.23,1.88,2.73,6.08,7.05,3.82,1.45
대창단조(주),015230,2016/12,1.07,1.36,5.14,12.92,1.65,2.43,5.11,5.91,3.29,1.32
대창단조(주),015230,2017/12,1.23,1.54,6.1,12.26,1.81,2.78,5.19,5.63,4.16,1.47
대창단조(주),015230,2018/12,1.44,1.82,6.9,13.48,2.07,3.4,5.32,5.93,5.25,1.68
대창단조(주),015230,2019/12,1.19,1.49,5.79,12.62,1.73,2.94,4.2,6.02,4.33,1.42
대창단조(주),015230,2020/12,1.09,1.36,5.39,12.14,1.59,2.55,4.19,6.6,4.02,1.32
대창단조(주),015230,2021/12,1.3,1.67,5.84,13.18,1.92,3.57,4.17,6.69,4.5,1.56
대창단조(주),015230,2022/12,1.32,1.8,5.04,14.48,1.97,4.08,3.81,6.72,4.44,1.56
대한방직(주),001070,2011/12,1.09,3.11,1.69,33.62,2.29,5.06,4.19,8.16,2.78,1.04
대한방직(주),001070,2012/12,1.07,3.51,1.54,33.59,2.34,5.47,4.08,8.23,2.7,0.98
대한방직(주),001070,2013/12,1.15,4.01,1.61,35.08,2.56,6.29,4.31,8.97,2.9,1.08
대한방직(주),001070,2014/12,0.79,2.01,1.3,37.58,2.29,5.71,3.83,7.85,1.45,0.95
대한방직(주),001070,2015/12,0.67,1.46,1.22,36.5,2.48,5.92,4.26,8.12,1.03,0.95
대한방직(주),001070,2016/12,0.66,1.43,1.23,33.08,2.43,5.96,4.1,8.37,1,0.94
대한방직(주),001070,2017/12,0.57,1.2,1.1,29.26,1.21,1.77,3.79,7.91,1.21,0.65
대한방직(주),001070,2018/12,0.67,1.21,1.5,30.23,1.01,1.3,4.41,8.42,2.41,0.66
대한방직(주),001070,2019/12,0.67,1.03,1.93,19.24,1.22,1.79,3.82,6.19,1.9,0.82
대한방직(주),001070,2020/12,0.85,1.34,2.35,19.57,1.88,3.29,4.41,6.98,2.02,1.2
대한방직(주),001070,2021/12,0.9,1.45,2.35,26.22,1.93,3.37,4.54,7.2,2.14,1.25
대한방직(주),001070,2022/12,0.86,1.39,2.27,33.12,1.82,3.13,4.38,6.28,2.01,1.14
대한유화(주),006650,2011/12,1.59,2.64,4,19.56,4.29,6.62,12.2,10.5,2.77,2.54
대한유화(주),006650,2012/12,1.63,2.75,4.02,29.29,4.33,6.77,12.04,11.57,2.89,2.67
대한유화(주),006650,2013/12,1.49,2.56,3.58,21.6,4.15,6.78,10.73,10.59,2.63,2.53
대한유화(주),006650,2014/12,1.47,2.52,3.53,25.99,4.66,7.72,11.76,11.78,2.43,2.9
대한유화(주),006650,2015/12,1.16,1.84,3.16,44.62,4.18,6.53,11.62,11.78,1.84,2.59
대한유화(주),006650,2016/12,0.97,1.37,3.31,32.05,3.81,5.59,11.94,10.16,1.51,2.24
대한유화(주),006650,2017/12,0.95,1.29,3.68,25.03,4.24,6.75,11.37,9.2,1.4,2.51
대한유화(주),006650,2018/12,1.29,1.61,6.55,63.08,6.08,10.25,14.94,12.77,1.84,4.13
대한유화(주),006650,2019/12,1.03,1.19,7.82,132.87,4.65,7.36,12.61,11.06,1.5,3.71
대한유화(주),006650,2020/12,0.91,1.03,7.82,133.46,3.52,4.8,13.18,10.31,1.4,3.06
대한유화(주),006650,2021/12,1.01,1.24,5.59,13.3,2.59,3.77,8.3,13.84,1.98,1.97
대한유화(주),006650,2022/12,0.95,1.14,5.67,14.46,3.1,4.88,8.54,12.5,1.62,2.27
대한전선(주),001440,2011/12,0.77,6.25,0.88,6.85,1.33,1.66,6.63,4.59,4.3,0.59
대한전선(주),001440,2012/12,0.79,9.87,0.86,5.54,1.58,2.12,6.24,4.79,3.32,0.64
대한전선(주),001440,2013/12,0.98,10.95,1.08,6.19,2.14,3.38,5.84,7,3.42,0.88
대한전선(주),001440,2014/12,1.03,12.29,1.12,5.93,2.17,3.54,5.58,6.99,3.04,0.9
대한전선(주),001440,2015/12,0.99,7.9,1.13,7.14,2,2.88,6.49,6.41,2.58,0.87
대한전선(주),001440,2016/12,0.96,4.21,1.24,8.89,1.9,2.53,7.61,5.42,2.37,1.02
대한전선(주),001440,2017/12,1.2,4.98,1.58,10.17,2.33,3.35,7.63,5.68,3.03,1.36
대한전선(주),001440,2018/12,1.31,5,1.78,11.04,2.52,3.75,7.68,5.84,3.48,1.56
대한전선(주),001440,2019/12,1.29,4.9,1.75,10.87,2.3,3.3,7.6,5.75,3.72,1.2
대한전선(주),001440,2020/12,1.31,4.75,1.81,11.14,2.22,3.13,7.63,6.23,3.98,1.02
대한전선(주),001440,2021/12,1.52,5.35,2.13,9.56,2.41,3.66,7.04,6.82,5.13,1.24
대한전선(주),001440,2022/12,1.61,3.86,2.77,9.21,2.35,3.73,6.38,7.59,6.43,1.47
대한제강(주),084010,2011/12,1.25,2.77,2.28,5.45,2.43,3.14,10.68,4.81,3.34,1.34
대한제강(주),084010,2012/12,1.33,3.03,2.38,6.34,2.77,3.85,9.92,4.95,3.71,1.54
대한제강(주),084010,2013/12,1.31,2.82,2.45,6.89,2.66,3.88,8.45,9.9,3.72,1.51
대한제강(주),084010,2014/12,1.32,2.79,2.49,7.33,2.57,3.59,9.08,0,3.83,1.5
대한제강(주),084010,2015/12,1.26,2.29,2.8,8.54,2.58,3.39,10.86,0,3.5,1.56
대한제강(주),084010,2016/12,1.38,2.13,3.9,10.43,2.83,3.62,12.95,0,3.91,1.86
대한제강(주),084010,2017/12,1.73,2.73,4.7,9.59,3.18,4.27,12.43,0,5.76,2.03
대한제강(주),084010,2018/12,1.61,2.54,4.41,8.34,2.91,4.16,9.69,0,5.58,1.83
대한제강(주),084010,2019/12,1.58,2.28,5.17,11.02,3.15,4.75,9.34,0,5.12,2.05
대한제강(주),084010,2020/12,1.39,2.17,3.85,10.12,2.49,3.22,11.04,0,4.56,1.56
대한제강(주),084010,2021/12,1.86,3.2,4.47,9.16,2.92,3.59,15.56,0,7.11,1.8
대한제강(주),084010,2022/12,1.75,2.82,4.58,14.14,2.75,3.52,12.62,0,7.08,1.76
대한제당(주),001790,2011/12,0.92,3.52,1.24,21.57,1.81,2.36,7.81,3.34,3.08,0.9
대한제당(주),001790,2012/12,0.94,3.57,1.28,21.84,1.77,2.37,6.98,3.7,3.27,0.93
대한제당(주),001790,2013/12,0.87,3.17,1.2,21.77,1.61,2.09,6.91,3.42,3.09,0.86
대한제당(주),001790,2014/12,0.86,3.02,1.2,23.64,1.61,2.13,6.49,3.39,2.99,0.87
대한제당(주),001790,2015/12,0.86,3.05,1.19,28.16,1.59,2.16,6.06,3.39,2.95,0.85
대한제당(주),001790,2016/12,0.92,2.89,1.35,22.81,1.8,2.61,5.82,5.01,2.89,0.99
대한제당(주),001790,2017/12,1.08,2.83,1.74,23.32,2.36,3.89,6.02,12.17,3,1.35
대한제당(주),001790,2018/12,1.06,2.68,1.75,25.14,2.37,3.87,6.09,10.81,2.88,1.33
대한제당(주),001790,2019/12,1.06,2.63,1.77,24.71,2.34,3.89,5.88,10.33,2.92,1.32
대한제당(주),001790,2020/12,1.06,2.58,1.8,25.29,2.3,3.71,6.06,10.89,2.98,1.31
대한제당(주),001790,2021/12,1.07,2.47,1.88,25.51,2.2,3.57,5.75,12.54,3.21,1.27
대한제당(주),001790,2022/12,1.15,2.63,2.04,29.77,2.32,3.72,6.18,13.09,3.62,1.38
대한제분(주),001130,2011/12,0.92,1.36,2.83,23.82,1.81,2.54,6.36,8.06,2.83,1.19
대한제분(주),001130,2012/12,1.02,1.53,3.06,27.19,2.06,3.06,6.31,9.36,3.32,1.33
대한제분(주),001130,2013/12,0.96,1.43,2.95,30.34,2,2.87,6.58,8.01,3.23,1.31
대한제분(주),001130,2014/12,0.97,1.41,3.08,28.97,1.95,2.7,7.05,8.73,3.3,1.29
대한제분(주),001130,2015/12,0.92,1.29,3.21,34.37,1.88,2.65,6.46,10.04,3.17,1.26
대한제분(주),001130,2016/12,0.92,1.22,3.64,38.69,1.92,2.57,7.57,10.48,3.2,1.34
대한제분(주),001130,2017/12,0.93,1.18,4.4,32.28,1.95,2.56,8.19,10.82,3.37,1.43
대한제분(주),001130,2018/12,0.96,1.18,5.18,62.16,1.97,2.65,7.66,10.74,3.68,1.48
대한제분(주),001130,2019/12,0.97,1.24,4.49,58.37,2.08,2.82,7.9,9.37,3.35,1.52
대한제분(주),001130,2020/12,0.93,1.26,3.53,32.71,2.14,2.91,8.12,8.29,2.91,1.48
대한제분(주),001130,2021/12,0.92,1.34,2.98,32.1,1.92,2.54,7.91,8.97,3.27,1.26
대한제분(주),001130,2022/12,1.04,1.52,3.26,26.91,2.11,3.07,6.7,9.41,4.09,1.35
대한해운(주),005880,2011/12,0.36,2.48,0.42,9.02,1.92,2.11,20.5,5.38,0.46,0.96
대한해운(주),005880,2012/12,,,,,,,,,,
대한해운(주),005880,2013/12,,,,,,,,,,
대한해운(주),005880,2014/12,0.45,1.16,0.72,16.5,3.37,4.05,20.06,15.96,0.53,1.33
대한해운(주),005880,2015/12,0.35,0.93,0.56,16.69,3.17,4.06,14.48,10.92,0.4,1.31
대한해운(주),005880,2016/12,0.29,0.9,0.43,10.46,1.98,2.6,8.3,5.96,0.35,0.93
대한해운(주),005880,2017/12,0.65,2.38,0.9,18.55,4.5,5.66,21.99,11.31,0.8,1.89
대한해운(주),005880,2018/12,0.47,1.75,0.63,12.72,3.16,3.68,22.52,8.95,0.67,1.18
대한해운(주),005880,2019/12,0.32,1.2,0.44,11.49,2.19,2.54,16.11,8.98,0.54,0.81
대한해운(주),005880,2020/12,0.26,1.01,0.36,14.92,2.08,2.4,15.34,12.56,0.45,0.8
대한해운(주),005880,2021/12,0.32,0.97,0.48,19.77,2.47,2.99,14.29,13.68,0.54,1.2
대한해운(주),005880,2022/12,0.39,0.98,0.64,21.22,3.03,3.93,13.32,13.45,0.62,1.48
대한화섬(주),003830,2011/12,,,,,,,,,,
대한화섬(주),003830,2012/12,,,,,,,,,,
대한화섬(주),003830,2013/12,,,,,,,,,,
대한화섬(주),003830,2014/12,,,,,,,,,,
대한화섬(주),003830,2015/12,,,,,,,,,,
대한화섬(주),003830,2016/12,,,,,,,,,,
대한화섬(주),003830,2017/12,,,,,,,,,,
대한화섬(주),003830,2018/12,,,,,,,,,,
대한화섬(주),003830,2019/12,,,,,,,,,,
대한화섬(주),003830,2020/12,,,,,,,,,,
대한화섬(주),003830,2021/12,,,,,,,,,,
대한화섬(주),003830,2022/12,,,,,,,,,,
덕양산업(주),024900,2011/12,,,,,,,,,,
덕양산업(주),024900,2012/12,,,,,,,,,,
덕양산업(주),024900,2013/12,,,,,,,,,,
덕양산업(주),024900,2014/12,,,,,,,,,,
덕양산업(주),024900,2015/12,2.28,10.48,2.92,4.34,3.82,3.93,143.02,5.6,9.26,1.93
덕양산업(주),024900,2016/12,2.53,11.96,3.21,4.83,4.31,4.43,150.36,5.95,9.97,2.14
덕양산업(주),024900,2017/12,2.49,12.5,3.12,4.75,4.45,4.61,136.09,5.87,8.7,2.03
덕양산업(주),024900,2018/12,2.71,16.1,3.25,4.95,4.6,4.75,146.93,6.7,9.79,2.09
덕양산업(주),024900,2019/12,2.63,19.62,3.04,4.74,4.32,4.47,129.01,6.64,10.02,1.95
덕양산업(주),024900,2020/12,2.53,22.08,2.86,4.67,4.27,4.46,96.62,6.29,8.75,1.83
덕양산업(주),024900,2021/12,2.6,22.55,2.94,4.88,4.34,4.56,88.88,6.66,8.68,1.89
덕양산업(주),024900,2022/12,2.95,20.26,3.46,5.48,4.77,5.22,55.91,7.75,10.37,2.13
동국제강(주),001230,2011/12,0.89,2.78,1.31,6.72,1.87,2.92,5.16,6.67,1.99,0.95
동국제강(주),001230,2012/12,0.81,2.63,1.17,7.38,1.77,2.66,5.31,5.9,1.75,0.93
동국제강(주),001230,2013/12,0.73,2.45,1.03,7.02,1.71,2.42,5.89,5.1,1.51,0.86
동국제강(주),001230,2014/12,0.68,2.32,0.95,7.31,1.69,2.49,5.29,4.66,1.36,0.76
동국제강(주),001230,2015/12,0.73,2.36,1.05,8.93,1.99,2.87,6.45,4.68,1.32,0.84
동국제강(주),001230,2016/12,0.76,2.21,1.15,9.2,2.27,3.09,8.58,5.25,1.28,0.93
동국제강(주),001230,2017/12,0.97,2.6,1.56,11.02,2.96,4.44,8.85,7.86,1.65,1.19
동국제강(주),001230,2018/12,1.01,2.71,1.61,10.51,2.82,4.64,7.23,7.41,1.69,1.14
동국제강(주),001230,2019/12,1.01,2.85,1.57,10.77,2.75,4.6,6.84,7.7,1.7,1.11
동국제강(주),001230,2020/12,0.96,2.55,1.54,10.71,2.75,4.41,7.29,8.02,1.58,1.1
동국제강(주),001230,2021/12,1.23,2.94,2.12,12.31,3.2,5.75,7.2,10,2.16,1.39
동국제강(주),001230,2022/12,1.33,2.8,2.53,15.68,3.12,5.72,6.86,10.59,2.49,1.49
동부건설(주),005960,2011/12,0.93,4.59,1.16,5.62,1.87,1.98,32.93,6.25,7.04,0.86
동부건설(주),005960,2012/12,0.91,5.33,1.09,5.46,1.8,1.86,50.45,6.24,6.28,0.83
동부건설(주),005960,2013/12,0.74,4.65,0.87,4.61,1.46,1.49,73.34,4.35,4.95,0.66
동부건설(주),005960,2014/12,0.53,4.78,0.6,3.25,1.07,1.08,235.7,3.93,4.27,0.45
동부건설(주),005960,2015/12,0.96,14.74,1.03,6.94,1.78,1.79,532.86,15.69,15.07,0.79
동부건설(주),005960,2016/12,0.91,3.62,1.22,9.18,1.66,1.66,499.78,15.72,13.44,0.98
동부건설(주),005960,2017/12,1.07,2.52,1.85,8.4,1.8,1.8,698.4,14.14,16.08,1.19
동부건설(주),005960,2018/12,1.34,2.7,2.64,8.1,2.17,2.17,1281.03,18.5,21.93,1.41
동부건설(주),005960,2019/12,1.44,2.95,2.81,10.29,2.28,2.44,33.45,29.97,20.52,1.42
동부건설(주),005960,2020/12,1.32,2.76,2.52,12.27,2.18,2.63,12.69,42.35,12.9,1.4
동부건설(주),005960,2021/12,1.03,2.25,1.91,10.57,1.73,2.09,10.03,33.13,10.24,1.15
동부건설(주),005960,2022/12,1.03,2.56,1.72,9.7,1.52,1.78,10.61,27.6,14.43,0.99
동성제약(주),002210,2011/12,0.62,1.32,1.18,6.39,1.03,1.2,7.22,1.74,2.69,0.61
동성제약(주),002210,2012/12,,,,,,,,,,
동성제약(주),002210,2013/12,,,,,,,,,,
동성제약(주),002210,2014/12,,,,,,,,,,
동성제약(주),002210,2015/12,,,,,,,,,,
동성제약(주),002210,2016/12,,,,,,,,,,
동성제약(주),002210,2017/12,,,,,,,,,,
동성제약(주),002210,2018/12,,,,,,,,,,
동성제약(주),002210,2019/12,,,,,,,,,,
동성제약(주),002210,2020/12,,,,,,,,,,
동성제약(주),002210,2021/12,,,,,,,,,,
동성제약(주),002210,2022/12,,,,,,,,,,
동아쏘시오홀딩스(주),000640,2011/12,0.75,1.27,1.81,22.76,2.09,2.96,7.09,6.78,1.46,1.24
동아쏘시오홀딩스(주),000640,2012/12,0.69,1.27,1.5,21.38,1.7,2.3,6.54,6.68,1.45,1
동아쏘시오홀딩스(주),000640,2013/12,0.42,0.82,0.87,14.57,1,1.33,3.93,4.67,1,0.56
동아쏘시오홀딩스(주),000640,2014/12,0.61,1.2,1.24,24.65,1.67,2.41,5.48,7.76,1.59,0.8
